기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,,,,,,,총_생활인구_수
2019,3,A,골목상권,1000479,방울내로9안길,,,,,,,5848838
2019,3,A,골목상권,1000478,모래내로7길,,,,,,,3835491
2019,3,A,골목상권,1000477,매봉산로2길,,,,,,,2302894
2019,3,A,골목상권,1000476,망원로2길,,,,,,,6639507
2019,3,A,골목상권,1000475,망원로11길,,,,,,,6165060
2019,3,A,골목상권,1000474,만리재옛길,,,,,,,7168221
2019,3,A,골목상권,1000473,마포대로4길,,,,,,,4052631
2019,3,A,골목상권,1000472,마포대로20길,,,,,,,5168038
2019,3,A,골목상권,1000471,마포대로12길,,,,,,,5515346
2019,3,A,골목상권,1000470,동교로38길,,,,,,,5918849
2019,3,A,골목상권,1000469,동교로27길,,,,,,,6469374
2019,3,A,골목상권,1000468,동교로25길,,,,,,,4588116
2019,3,A,골목상권,1000467,동교로19길,,,,,,,4348925
2019,3,A,골목상권,1000466,동교로17길,,,,,,,5247215
2019,3,A,골목상권,1000465,독막로8길,,,,,,,3232324
2019,3,A,골목상권,1000464,독막로32길,,,,,,,5455773
2019,3,A,골목상권,1000463,독막로22길,,,,,,,2613391
2019,3,A,골목상권,1000462,도화길,,,,,,,5122788
2019,3,A,골목상권,1000461,도화4길,,,,,,,5380546
2019,3,A,골목상권,1000460,대흥로28길,,,,,,,4318935
2019,3,A,골목상권,1000459,대흥로21길,,,,,,,7295029
2019,3,A,골목상권,1000458,광성로6길,,,,,,,4046864
2019,3,A,골목상권,1000457,홍제내길,,,,,,,2280854
2019,3,A,골목상권,1000456,홍연길,,,,,,,3999684
2019,3,A,골목상권,1000455,통일로39길,,,,,,,4179781
2019,3,A,골목상권,1000454,통일로37길,,,,,,,5025799
2019,3,A,골목상권,1000453,통일로11길,,,,,,,2288297
2019,3,A,골목상권,1000452,충정로6길,,,,,,,3503720
2019,3,A,골목상권,1000451,충정로4길,,,,,,,9840626
2019,3,A,골목상권,1000450,증가로6길,,,,,,,6047849
2019,3,A,골목상권,1000449,증가로23나길,,,,,,,8986739
2019,3,A,골목상권,1000448,증가로20가길,,,,,,,6698983
2019,3,A,골목상권,1000447,증가로10길,,,,,,,5942391
2019,3,A,골목상권,1000446,응암로1길,,,,,,,6011354
2019,3,A,골목상권,1000445,연희로10길,,,,,,,2606031
2019,3,A,골목상권,1000444,신촌로37길,,,,,,,15449130
2019,3,A,골목상권,1000443,수색로8길,,,,,,,3328559
2019,3,A,골목상권,1000442,세무서길,,,,,,,5731640
2019,3,A,골목상권,1000441,세무서2길,,,,,,,5174803
2019,3,A,골목상권,1000440,세검정로1길,,,,,,,4814505
2019,3,A,골목상권,1000439,북아현로4길,,,,,,,16535770
2019,3,A,골목상권,1000438,모래내로15길,,,,,,,4216424
2019,3,A,골목상권,1000437,명지대길,,,,,,,5439388
2019,3,A,골목상권,1000436,독립문로8길,,,,,,,5852244
2019,3,A,골목상권,1000435,가재울로6길,,,,,,,4651768
2019,3,A,골목상권,1000434,통일로92길,,,,,,,6113579
2019,3,A,골목상권,1000433,통일로87길,,,,,,,7343165
2019,3,A,골목상권,1000432,통일로78길,,,,,,,4574716
2019,3,A,골목상권,1000431,통일로69길,,,,,,,6802598
2019,3,A,골목상권,1000430,진흥로1길,,,,,,,8545963
2019,3,A,골목상권,1000429,진흥로12길,,,,,,,7671365
2019,3,A,골목상권,1000428,증산서길,,,,,,,2986268
2019,3,A,골목상권,1000427,증산로9길,,,,,,,2987593
2019,3,A,골목상권,1000426,증산로5길,,,,,,,2858937
2019,3,A,골목상권,1000425,증산로21길,,,,,,,8143965
2019,3,A,골목상권,1000424,증산로17길,,,,,,,4573907
2019,3,A,골목상권,1000423,증산로15길,,,,,,,3632141
2019,3,A,골목상권,1000422,증산로13길,,,,,,,5585714
2019,3,A,골목상권,1000421,응암로34길,,,,,,,6829421
2019,3,A,골목상권,1000420,응암로22길,,,,,,,5326428
2019,3,A,골목상권,1000419,응암로14길,,,,,,,5509364
2019,3,A,골목상권,1000418,응암로13길,,,,,,,5787252
2019,3,A,골목상권,1000417,응암로12길,,,,,,,5972981
2019,3,A,골목상권,1000416,은평로8길,,,,,,,9179682
2019,3,A,골목상권,1000415,은평로3길,,,,,,,8057427
2019,3,A,골목상권,1000414,은평로20길,,,,,,,2220182
2019,3,A,골목상권,1000413,은평로13길,,,,,,,5870747
2019,3,A,골목상권,1000412,은평로10길,,,,,,,5143920
2019,3,A,골목상권,1000411,연서로5길,,,,,,,6394166
2019,3,A,골목상권,1000410,연서로41길,,,,,,,4465548
2019,3,A,골목상권,1000409,연서로3길,,,,,,,5507869
2019,3,A,골목상권,1000408,연서로34길,,,,,,,4921097
2019,3,A,골목상권,1000407,연서로33길,,,,,,,4243527
2019,3,A,골목상권,1000406,연서로29길,,,,,,,6919934
2019,3,A,골목상권,1000405,연서로28길,,,,,,,6804959
2019,3,A,골목상권,1000404,연서로27길,,,,,,,9126698
2019,3,A,골목상권,1000403,연서로21길,,,,,,,5870818
2019,3,A,골목상권,1000402,연서로17길,,,,,,,5486941
2019,3,A,골목상권,1000401,연서로16길,,,,,,,7538977
2019,3,A,골목상권,1000400,연서로13길,,,,,,,5621350
2019,3,A,골목상권,1000399,연서로11길,,,,,,,5984740
2019,3,A,골목상권,1000398,역말로9길,,,,,,,7060727
2019,3,A,골목상권,1000397,수색로18길,,,,,,,1260465
2019,3,A,골목상권,1000396,서오릉로8길,,,,,,,6893780
2019,3,A,골목상권,1000395,서오릉로21길,,,,,,,3693862
2019,3,A,골목상권,1000394,불광천길,,,,,,,8131539
2019,3,A,골목상권,1000393,갈현로7길,,,,,,,5972206
2019,3,A,골목상권,1000392,갈현로41길,,,,,,,5378438
2019,3,A,골목상권,1000391,갈현로33길,,,,,,,6269387
2019,3,A,골목상권,1000390,갈현로1길,,,,,,,5306303
2019,3,A,골목상권,1000389,가좌로7길,,,,,,,9310628
2019,3,A,골목상권,1000388,한글비석로44길,,,,,,,5454356
2019,3,A,골목상권,1000387,한글비석로24길,,,,,,,6349225
2019,3,A,골목상권,1000386,한글비석로22길,,,,,,,4197687
2019,3,A,골목상권,1000385,석계로1길,,,,,,,3427512
2019,3,A,골목상권,1000384,상계로9가길,,,,,,,8618308
2019,3,A,골목상권,1000383,상계로1길,,,,,,,6841536
2019,3,A,골목상권,1000382,상계로12길,,,,,,,9714158
2019,3,A,골목상권,1000381,동일로242길,,,,,,,2538432
2019,3,A,골목상권,1000380,동일로192길,,,,,,,8632770
2019,3,A,골목상권,1000379,동일로173가길,,,,,,,6086145
2019,3,A,골목상권,1000378,공릉로58길,,,,,,,1419226
2019,3,A,골목상권,1000377,해등로16길,,,,,,,4394820
2019,3,A,골목상권,1000376,우이천로4다길,,,,,,,5049675
2019,3,A,골목상권,1000375,우이천로32길,,,,,,,3855544
2019,3,A,골목상권,1000374,시루봉로23길,,,,,,,1905583
2019,3,A,골목상권,1000373,삼양로144길,,,,,,,2185700
2019,3,A,골목상권,1000372,방학로6가길,,,,,,,4795152
2019,3,A,골목상권,1000371,방학로5길,,,,,,,5445262
2019,3,A,골목상권,1000370,방학로15길,,,,,,,1962874
2019,3,A,골목상권,1000369,방학로10길,,,,,,,3713146
2019,3,A,골목상권,1000368,도봉산길,,,,,,,1187822
2019,3,A,골목상권,1000367,도봉산4길,,,,,,,371490
2019,3,A,골목상권,1000366,도봉로181길,,,,,,,1625347
2019,3,A,골목상권,1000365,도봉로169나길,,,,,,,1632633
2019,3,A,골목상권,1000364,도봉로156길,,,,,,,1720196
2019,3,A,골목상권,1000363,도봉로152가길,,,,,,,2050312
2019,3,A,골목상권,1000362,도봉로147길,,,,,,,4479274
2019,3,A,골목상권,1000361,도봉로143길,,,,,,,3546156
2019,3,A,골목상권,1000360,도봉로114길,,,,,,,9725353
2019,3,A,골목상권,1000359,도봉로109길,,,,,,,7478923
2019,3,A,골목상권,1000358,도당로29길,,,,,,,3423101
2019,3,A,골목상권,1000357,도당로19길,,,,,,,3905725
2019,3,A,골목상권,1000356,도당로13바길,,,,,,,4348338
2019,3,A,골목상권,1000355,도당로13가길,,,,,,,4368676
2019,3,A,골목상권,1000354,덕릉로60길,,,,,,,5143560
2019,3,A,골목상권,1000353,노해로63다길,,,,,,,2972608
2019,3,A,골목상권,1000352,노해로60길,,,,,,,8667041
2019,3,A,골목상권,1000351,한천로140길,,,,,,,5441162
2019,3,A,골목상권,1000350,한천로139가길,,,,,,,6300738
2019,3,A,골목상권,1000349,한천로132길,,,,,,,7061495
2019,3,A,골목상권,1000348,한천로130길,,,,,,,5788266
2019,3,A,골목상권,1000347,한천로124나길,,,,,,,5536105
2019,3,A,골목상권,1000346,한천로109길,,,,,,,3605578
2019,3,A,골목상권,1000345,인수봉로79길,,,,,,,2109450
2019,3,A,골목상권,1000344,인수봉로72길,,,,,,,5042957
2019,3,A,골목상권,1000343,인수봉로56길,,,,,,,5026469
2019,3,A,골목상권,1000342,오패산로67길,,,,,,,6252230
2019,3,A,골목상권,1000341,오패산로52길,,,,,,,4854858
2019,3,A,골목상권,1000340,오패산로30길,,,,,,,4739987
2019,3,A,골목상권,1000339,수유로12길,,,,,,,6337386
2019,3,A,골목상권,1000338,솔샘로65길,,,,,,,6330570
2019,3,A,골목상권,1000337,솔매로50길,,,,,,,6597216
2019,3,A,골목상권,1000336,솔매로45길,,,,,,,3583173
2019,3,A,골목상권,1000335,솔매로41길,,,,,,,5618257
2019,3,A,골목상권,1000334,삼양로93길,,,,,,,5740736
2019,3,A,골목상권,1000333,삼양로77길,,,,,,,4958480
2019,3,A,골목상권,1000332,삼양로54길,,,,,,,5553246
2019,3,A,골목상권,1000331,삼양로41길,,,,,,,7690137
2019,3,A,골목상권,1000330,삼양로27길,,,,,,,5354981
2019,3,A,골목상권,1000329,삼양로24길,,,,,,,6485784
2019,3,A,골목상권,1000328,삼양로20길,,,,,,,5680865
2019,3,A,골목상권,1000327,삼각산로28길,,,,,,,7689818
2019,3,A,골목상권,1000326,도봉로99길,,,,,,,3976014
2019,3,A,골목상권,1000325,도봉로8길,,,,,,,3428550
2019,3,A,골목상권,1000324,도봉로76길,,,,,,,5498912
2019,3,A,골목상권,1000323,도봉로67길,,,,,,,4498018
2019,3,A,골목상권,1000322,도봉로45길,,,,,,,4805419
2019,3,A,골목상권,1000321,도봉로18길,,,,,,,5133717
2019,3,A,골목상권,1000320,도봉로13길,,,,,,,4985647
2019,3,A,골목상권,1000319,덕릉로41길,,,,,,,7016730
2019,3,A,골목상권,1000318,덕릉로40길,,,,,,,2623814
2019,3,A,골목상권,1000317,노해로33길,,,,,,,4704598
2019,3,A,골목상권,1000316,노해로23길,,,,,,,4980258
2019,3,A,골목상권,1000315,노해로17길,,,,,,,6963090
2019,3,A,골목상권,1000314,화랑로40길,,,,,,,3299250
2019,3,A,골목상권,1000313,화랑로32길,,,,,,,4671187
2019,3,A,골목상권,1000312,화랑로1길,,,,,,,5702136
2019,3,A,골목상권,1000311,화랑로19길,,,,,,,4749693
2019,3,A,골목상권,1000310,화랑로14길,,,,,,,3585473
2019,3,A,골목상권,1000309,화랑로13길,,,,,,,3819003
2019,3,A,골목상권,1000308,한천로76길,,,,,,,3730242
2019,3,A,골목상권,1000307,한천로101가길,,,,,,,2799744
2019,3,A,골목상권,1000306,창경궁로43길,,,,,,,3120969
2019,3,A,골목상권,1000305,지봉로20길,,,,,,,4391471
2019,3,A,골목상권,1000304,종암로5길,,,,,,,2682320
2019,3,A,골목상권,1000303,종암로24가길,,,,,,,3533346
2019,3,A,골목상권,1000302,종암로21길,,,,,,,3743556
2019,3,A,골목상권,1000301,종암로19길,,,,,,,4153012
2019,3,A,골목상권,1000300,종암로16길,,,,,,,5146771
2019,3,A,골목상권,1000299,정릉로8길,,,,,,,456000
2019,3,A,골목상권,1000298,정릉로27길,,,,,,,5896949
2019,3,A,골목상권,1000297,정릉로26길,,,,,,,2993757
2019,3,A,골목상권,1000296,장위로50길,,,,,,,2765022
2019,3,A,골목상권,1000295,장월로1길,,,,,,,3710438
2019,3,A,골목상권,1000294,인촌로6길,,,,,,,4151638
2019,3,A,골목상권,1000293,인촌로5길,,,,,,,5086866
2019,3,A,골목상권,1000292,인촌로24길,,,,,,,3698269
2019,3,A,골목상권,1000291,개운사길,,,,,,,1970433
2019,3,A,골목상권,1000290,인촌로1길,,,,,,,6272496
2019,3,A,골목상권,1000289,인촌로17가길,,,,,,,3218616
2019,3,A,골목상권,1000288,오패산로4길,,,,,,,5490225
2019,3,A,골목상권,1000287,오패산로3길,,,,,,,4976188
2019,3,A,골목상권,1000286,오패산로19길,,,,,,,4537702
2019,3,A,골목상권,1000285,안암로5길,,,,,,,4754704
2019,3,A,골목상권,1000284,아리랑로4길,,,,,,,6864261
2019,3,A,골목상권,1000283,솔샘로6길,,,,,,,2294883
2019,3,A,골목상권,1000282,성북로8길,,,,,,,2876945
2019,3,A,골목상권,1000281,삼양로8길,,,,,,,5711874
2019,3,A,골목상권,1000280,삼선교로16가길,,,,,,,3092215
2019,3,A,골목상권,1000279,삼선교로10다길,,,,,,,3254801
2019,3,A,골목상권,1000278,삼선교로10길,,,,,,,4149439
2019,3,A,골목상권,1000277,보문로32길,,,,,,,6448147
2019,3,A,골목상권,1000276,보문로31길,,,,,,,6112145
2019,3,A,골목상권,1000275,보문로26길,,,,,,,4416836
2019,3,A,골목상권,1000274,보문로13길,,,,,,,5376270
2019,3,A,골목상권,1000273,보국문로16길,,,,,,,3332119
2019,3,A,골목상권,1000272,동소문로6길,,,,,,,3417458
2019,3,A,골목상권,1000271,동소문로2길,,,,,,,3588737
2019,3,A,골목상권,1000270,동소문로26가길,,,,,,,5986908
2019,3,A,골목상권,1000269,동소문로15길,,,,,,,5782051
2019,3,A,골목상권,1000268,동소문로13길,,,,,,,6903941
2019,3,A,골목상권,1000267,돌곶이로8길,,,,,,,4509788
2019,3,A,골목상권,1000266,돌곶이로41길,,,,,,,3423357
2019,3,A,골목상권,1000265,돌곶이로28길,,,,,,,3734940
2019,3,A,골목상권,1000264,돌곶이로27길,,,,,,,4996239
2019,3,A,골목상권,1000263,돌곶이로22길,,,,,,,4247684
2019,3,A,골목상권,1000262,돌곶이로14길,,,,,,,4681445
2019,3,A,골목상권,1000261,길음로7길,,,,,,,3594398
2019,3,A,골목상권,1000260,중랑천로10길,,,,,,,4834991
2019,3,A,골목상권,1000259,용마산로94길,,,,,,,3178363
2019,3,A,골목상권,1000258,용마산로118길,,,,,,,5057720
2019,3,A,골목상권,1000257,용마산로112길,,,,,,,4003981
2019,3,A,골목상권,1000256,용마산로100길,,,,,,,3400920
2019,3,A,골목상권,1000255,신내로7가길,,,,,,,5279312
2019,3,A,골목상권,1000254,사가정로54길,,,,,,,6444673
2019,3,A,골목상권,1000253,사가정로42길,,,,,,,5445075
2019,3,A,골목상권,1000252,봉화산로56길,,,,,,,5736925
2019,3,A,골목상권,1000251,봉화산로4길,,,,,,,5033888
2019,3,A,골목상권,1000250,봉화산로30길,,,,,,,6626297
2019,3,A,골목상권,1000249,봉우재로33길,,,,,,,6078978
2019,3,A,골목상권,1000248,면목로78길,,,,,,,7958970
2019,3,A,골목상권,1000247,면목로56길,,,,,,,5616331
2019,3,A,골목상권,1000246,면목로55길,,,,,,,4438754
2019,3,A,골목상권,1000245,면목로49길,,,,,,,5586728
2019,3,A,골목상권,1000244,면목로48길,,,,,,,5648621
2019,3,A,골목상권,1000243,면목로45길,,,,,,,5339154
2019,3,A,골목상권,1000242,면목로33길,,,,,,,5324869
2019,3,A,골목상권,1000241,면목로21길,,,,,,,4348474
2019,3,A,골목상권,1000240,망우로73길,,,,,,,2935366
2019,3,A,골목상권,1000239,망우로68길,,,,,,,5068297
2019,3,A,골목상권,1000238,동일로163길,,,,,,,4471932
2019,3,A,골목상권,1000237,동일로157길,,,,,,,7103840
2019,3,A,골목상권,1000236,동일로149길,,,,,,,3488644
2019,3,A,골목상권,1000235,동일로140길,,,,,,,4669063
2019,3,A,골목상권,1000234,동일로139길,,,,,,,3644134
2019,3,A,골목상권,1000233,동일로139가길,,,,,,,4871046
2019,3,A,골목상권,1000232,동일로130길,,,,,,,6360572
2019,3,A,골목상권,1000231,동일로123길,,,,,,,5568533
2019,3,A,골목상권,1000230,동일로112길,,,,,,,6737101
2019,3,A,골목상권,1000229,동일로101길,,,,,,,4778658
2019,3,A,골목상권,1000228,동일로100길,,,,,,,5706334
2019,3,A,골목상권,1000227,답십리로75길,,,,,,,4430630
2019,3,A,골목상권,1000226,공릉로2길,,,,,,,4715960
2019,3,A,골목상권,1000225,공릉로12가길,,,,,,,2907190
2019,3,A,골목상권,1000224,겸재로54길,,,,,,,8362600
2019,3,A,골목상권,1000223,겸재로36길,,,,,,,5269438
2019,3,A,골목상권,1000222,겸재로29길,,,,,,,5299536
2019,3,A,골목상권,1000221,휘경로3길,,,,,,,5748093
2019,3,A,골목상권,1000220,휘경로2길,,,,,,,4630875
2019,3,A,골목상권,1000219,휘경로23길,,,,,,,4924742
2019,3,A,골목상권,1000218,휘경로14길,,,,,,,5795085
2019,3,A,골목상권,1000217,한천로46길,,,,,,,2509412
2019,3,A,골목상권,1000216,한천로40길,,,,,,,3877765
2019,3,A,골목상권,1000215,한천로33길,,,,,,,2975204
2019,3,A,골목상권,1000214,한천로14길,,,,,,,5006685
2019,3,A,골목상권,1000213,천호대로97길,,,,,,,2757625
2019,3,A,골목상권,1000212,천호대로77길,,,,,,,3441455
2019,3,A,골목상권,1000211,천호대로45길,,,,,,,3651719
2019,3,A,골목상권,1000210,천호대로17길,,,,,,,4994122
2019,3,A,골목상권,1000209,천호대로12길,,,,,,,2567638
2019,3,A,골목상권,1000208,천장산로7길,,,,,,,1990366
2019,3,A,골목상권,1000207,제기로5길,,,,,,,2915526
2019,3,A,골목상권,1000206,제기로21길,,,,,,,3534329
2019,3,A,골목상권,1000205,전농로4길,,,,,,,5113563
2019,3,A,골목상권,1000204,전농로3길,,,,,,,5669438
2019,3,A,골목상권,1000203,전농로29길,,,,,,,6075344
2019,3,A,골목상권,1000202,장한로8길,,,,,,,3881849
2019,3,A,골목상권,1000201,장한로5길,,,,,,,4874574
2019,3,A,골목상권,1000200,장한로27길,,,,,,,3992879
2019,3,A,골목상권,1000199,장한로27가길,,,,,,,4069222
2019,3,A,골목상권,1000198,장한로26길,,,,,,,3346319
2019,3,A,골목상권,1000197,장한로26가길,,,,,,,4134755
2019,3,A,골목상권,1000196,장한로25길,,,,,,,3899343
2019,3,A,골목상권,1000195,장한로14길,,,,,,,2854178
2019,3,A,골목상권,1000194,이문로42길,,,,,,,4746330
2019,3,A,골목상권,1000193,왕산로43길,,,,,,,5237923
2019,3,A,골목상권,1000192,왕산로33길,,,,,,,3972085
2019,3,A,골목상권,1000191,왕산로32길,,,,,,,3435050
2019,3,A,골목상권,1000190,약령시로17길,,,,,,,4792592
2019,3,A,골목상권,1000189,서울시립대로4길,,,,,,,4857653
2019,3,A,골목상권,1000188,서울시립대로29길,,,,,,,6833185
2019,3,A,골목상권,1000187,서울시립대로16길,,,,,,,6151028
2019,3,A,골목상권,1000186,사가정로2길,,,,,,,4178185
2019,3,A,골목상권,1000185,사가정로23가길,,,,,,,3847229
2019,3,A,골목상권,1000184,사가정로13길,,,,,,,2770747
2019,3,A,골목상권,1000183,무학로45길,,,,,,,3730292
2019,3,A,골목상권,1000182,무학로16길,,,,,,,2698958
2019,3,A,골목상권,1000181,망우로21길,,,,,,,5466742
2019,3,A,골목상권,1000180,망우로18길,,,,,,,3798047
2019,3,A,골목상권,1000179,망우로18가길,,,,,,,2886376
2019,3,A,골목상권,1000178,답십리로72길,,,,,,,3916299
2019,3,A,골목상권,1000177,답십리로69길,,,,,,,3061411
2019,3,A,골목상권,1000176,답십리로68길,,,,,,,4390401
2019,3,A,골목상권,1000175,답십리로64길,,,,,,,3938344
2019,3,A,골목상권,1000174,답십리로63길,,,,,,,3620421
2019,3,A,골목상권,1000173,답십리로60길,,,,,,,3557608
2019,3,A,골목상권,1000172,답십리로56길,,,,,,,5001031
2019,3,A,골목상권,1000171,답십리로23길,,,,,,,4845863
2019,3,A,골목상권,1000170,난계로30길,,,,,,,3277010
2019,3,A,골목상권,1000169,경희대로4길,,,,,,,5174571
