year,road_nm,pop_total,gu,emd
2019,오패산로19길,4537702,성북구,하월곡동
2019,안암로5길,4754704,성북구,안암동4가
2019,아리랑로4길,6864261,성북구,동선동5가
2019,솔샘로6길,2294883,성북구,정릉동
2019,성북로8길,2876945,성북구,성북동
2019,삼양로8길,5711874,성북구,길음동
2019,삼선교로16가길,3092215,성북구,삼선동2가
2019,삼선교로10다길,3254801,성북구,삼선동1가
2019,삼선교로10길,4149439,성북구,삼선동2가
2019,보문로32길,6448147,성북구,삼선동5가
2019,보문로31길,6112145,성북구,삼선동5가
2019,보문로26길,4416836,성북구,보문동1가
2019,보문로13길,5376270,성북구,보문동7가
2019,보국문로16길,3332119,성북구,정릉동
2019,동소문로6길,3417458,성북구,동소문동2가
2019,동소문로2길,3588737,성북구,동소문동2가
2019,동소문로26가길,5986908,성북구,동선동3가
2019,동소문로15길,5782051,성북구,동소문동6가
2019,동소문로13길,6903941,성북구,동소문동6가
2019,돌곶이로8길,4509788,성북구,석관동
2019,돌곶이로41길,3423357,성북구,장위동
2019,돌곶이로28길,3734940,성북구,장위동
2019,돌곶이로27길,4996239,성북구,장위동
2019,돌곶이로22길,4247684,성북구,석관동
2019,돌곶이로14길,4681445,성북구,석관동
2019,길음로7길,3594398,성북구,길음동
2019,중랑천로10길,4834991,중랑구,상봉동
2019,용마산로94길,3178363,중랑구,면목동
2019,용마산로118길,5057720,중랑구,망우동
2019,용마산로112길,4003981,중랑구,망우동
2019,용마산로100길,3400920,중랑구,망우동
2019,신내로7가길,5279312,중랑구,신내동
2019,사가정로54길,6444673,중랑구,면목동
2019,사가정로42길,5445075,중랑구,면목동
2019,봉화산로56길,5736925,중랑구,신내동
2019,봉화산로4길,5033888,중랑구,중화동
2019,봉화산로30길,6626297,중랑구,중화동
2019,봉우재로33길,6078978,중랑구,상봉동
2019,면목로78길,7958970,중랑구,면목동
2019,면목로56길,5616331,중랑구,면목동
2019,면목로55길,4438754,중랑구,면목동
2019,면목로49길,5586728,중랑구,면목동
2019,면목로48길,5648621,중랑구,면목동
2019,면목로45길,5339154,중랑구,면목동
2019,면목로33길,5324869,중랑구,면목동
2019,면목로21길,4348474,중랑구,면목동
2019,망우로73길,2935366,중랑구,망우동
2019,망우로68길,5068297,중랑구,망우동
2019,동일로163길,4471932,중랑구,묵동
2019,동일로157길,7103840,중랑구,묵동
2019,동일로149길,3488644,중랑구,묵동
2019,동일로140길,4669063,중랑구,중화동
2019,동일로139길,3644134,중랑구,중화동
2019,동일로139가길,4871046,중랑구,중화동
2019,동일로130길,6360572,중랑구,중화동
2019,동일로123길,5568533,중랑구,중화동
2019,동일로112길,6737101,중랑구,상봉동
2019,동일로101길,4778658,중랑구,면목동
2019,동일로100길,5706334,중랑구,면목동
2019,답십리로75길,4430630,중랑구,면목동
2019,공릉로2길,4715960,중랑구,묵동
2019,공릉로12가길,2907190,중랑구,묵동
2019,겸재로54길,8362600,중랑구,면목동
2019,겸재로36길,5269438,중랑구,면목동
2019,겸재로29길,5299536,중랑구,면목동
2019,구,5748093,동대문,
2019,구,4630875,동대문,
2019,구,4924742,동대문,
2019,구,5795085,동대문,
2019,구,2509412,동대문,
2019,구,3877765,동대문,
2019,구,2975204,동대문,
2019,구,5006685,동대문,
2019,구,2757625,동대문,
2019,구,3441455,동대문,
2019,구,3651719,동대문,
2019,구,4994122,동대문,
2019,구,2567638,동대문,
2019,구,1990366,동대문,
2019,구,2915526,동대문,
2019,구,3534329,동대문,
2019,구,5113563,동대문,
2019,구,5669438,동대문,
2019,구,6075344,동대문,
2019,구,3881849,동대문,
2019,구,4874574,동대문,
2019,구,3992879,동대문,
2019,구,4069222,동대문,
2019,구,3346319,동대문,
2019,구,4134755,동대문,
2019,구,3899343,동대문,
2019,구,2854178,동대문,
2019,구,4746330,동대문,
2019,구,5237923,동대문,
2019,구,3972085,동대문,
2019,구,3435050,동대문,
2019,구,4792592,동대문,
2019,구,4857653,동대문,
2019,구,6833185,동대문,
2019,구,6151028,동대문,
2019,구,4178185,동대문,
2019,구,3847229,동대문,
2019,구,2770747,동대문,
2019,구,3730292,동대문,
2019,구,2698958,동대문,
2019,구,5466742,동대문,
2019,구,3798047,동대문,
2019,구,2886376,동대문,
2019,구,3916299,동대문,
2019,구,3061411,동대문,
2019,구,4390401,동대문,
2019,구,3938344,동대문,
2019,구,3620421,동대문,
2019,구,3557608,동대문,
2019,구,5001031,동대문,
2019,구,4845863,동대문,
2019,구,3277010,동대문,
2019,구,5174571,동대문,
2019,구,3656885,동대문,
2019,천호대로129길,6827989,광진구,중곡동
2019,천호대로123길,5481272,광진구,중곡동
2019,천호대로109길,4479708,광진구,중곡동
2019,자양번영로3길,5302583,광진구,자양동
2019,자양로53길,5625614,광진구,구의동
2019,자양로50길,5163284,광진구,구의동
2019,자양로45길,5124035,광진구,구의동
2019,자양로26길,6960104,광진구,구의동
2019,자양로15길,6696473,광진구,자양동
2019,자양로11길,7751518,광진구,자양동
2019,용마산로3길,4434713,광진구,중곡동
2019,용마산로21길,6076828,광진구,중곡동
2019,아차산로78길,2230120,광진구,광장동
2019,아차산로65길,6628701,광진구,구의동
2019,아차산로55길,6351370,광진구,구의동
2019,아차산로51길,4622540,광진구,구의동
2019,아차산로40길,8095074,광진구,자양동
2019,면목로17길,5155414,광진구,중곡동
2019,뚝섬로64길,2843598,광진구,자양동
2019,뚝섬로58길,4317918,광진구,자양동
2019,뚝섬로54길,3599983,광진구,자양동
2019,뚝섬로48길,5563071,광진구,자양동
2019,뚝섬로24길,5503200,광진구,자양동
2019,뚝섬로23길,6706400,광진구,자양동
2019,동일로24길,6432940,광진구,화양동
2019,동일로18길,6395269,광진구,자양동
2019,능동로4길,6397057,광진구,자양동
2019,능동로3길,6180390,광진구,자양동
2019,능동로34길,3916623,광진구,능동
2019,능동로19길,5026638,광진구,화양동
2019,능동로13길,7582281,광진구,화양동
2019,긴고랑로9길,5022497,광진구,중곡동
2019,긴고랑로8길,3610534,광진구,중곡동
2019,긴고랑로7길,5359111,광진구,중곡동
2019,긴고랑로20길,6733277,광진구,중곡동
2019,광나루로52길,6805951,광진구,구의동
2019,광나루로40길,6145177,광진구,구의동
2019,광나루로37길,3670469,광진구,구의동
2019,광나루로36길,4972254,광진구,구의동
2019,광나루로24길,1740167,광진구,화양동
2019,광나루로12길,5686154,광진구,화양동
2019,한림말길,2434717,성동구,옥수동
2019,한림말3길,2486811,성동구,옥수동
2019,청계천로10나길,3028997,성동구,마장동
2019,장터길,4350304,성동구,금호동4가
2019,용답중앙길,3170091,성동구,용답동
2019,용답29길,4770235,성동구,용답동
2019,왕십리로6길,4438176,성동구,성수동1가
2019,왕십리로31길,4396771,성동구,하왕십리동
2019,왕십리로26길,5553563,성동구,도선동
2019,왕십리로21길,5452262,성동구,행당동
2019,왕십리로14길,4158200,성동구,성수동1가
2019,아차산로5길,3317055,성동구,성수동2가
2019,아차산로15길,3827573,성동구,성수동2가
2019,아차산로11길,2301538,성동구,성수동2가
2019,송정4가길,3752291,성동구,송정동
2019,송정12라길,3215367,성동구,송정동
2019,성수일로6길,3680787,성동구,성수동2가
2019,성수이로7길,2954247,성동구,성수동2가
2019,성수이로18길,3687846,성동구,성수동2가
2019,성덕정길,2408651,성동구,성수동1가
2019,성덕정17길,4782047,성동구,성수동2가
2019,서울숲2길,2679945,성동구,성수동1가
2019,상원길,3994270,성동구,성수동1가
2019,상원12길,2619420,성동구,성수동1가
2019,사근동길,2280234,성동구,행당동
2019,무학봉길,5280897,성동구,하왕십리동
2019,무학봉28길,4236704,성동구,하왕십리동
2019,무학로6길,4365259,성동구,도선동
2019,무수막길,4908877,성동구,금호동3가
2019,매봉길,3701207,성동구,옥수동
2019,마조로1길,3034210,성동구,행당동
2019,마조로16길,2890940,성동구,마장동
2019,마장로39길,2472002,성동구,마장동
2019,마장로27길,3818710,성동구,마장동
2019,뚝섬로5길,2969659,성동구,성수동1가
2019,둘레9길,2697801,성동구,성수동2가
2019,금호산길,5575424,성동구,금호동3가
2019,금호산2길,5017526,성동구,금호동3가
2019,고산자로6길,5986808,성동구,행당동
2019,후암로28길,2978253,용산구,후암동
2019,효창원로39길,4299726,용산구,용문동
2019,회나무로13길,3047375,용산구,이태원동
2019,한남대로20길,1170820,용산구,한남동
2019,한강대로88길,1324524,용산구,남영동
2019,한강대로7길,1745298,용산구,한강로3가
2019,한강대로62길,2038459,용산구,한강로1가
2019,한강대로52길,1626697,용산구,한강로2가
2019,한강대로43길,2008097,용산구,한강로2가
2019,한강대로15길,1211159,용산구,한강로3가
2019,한강대로104길,3398339,용산구,동자동
2019,청파로73길,3660192,용산구,서계동
2019,청파로71길,6032858,용산구,청파동1가
2019,청파로47나길,4582580,용산구,청파동2가
2019,청파로47길,3638349,용산구,청파동3가
2019,장문로45길,4221639,용산구,보광동
2019,이태원로54길,1968636,용산구,한남동
2019,이태원로27길,3559871,용산구,이태원동
2019,이촌로22길,1384213,용산구,이촌동
2019,원효로89길,4213680,용산구,원효로1가
2019,원효로53길,4536062,용산구,원효로2가
2019,원효로41길,2470486,용산구,원효로3가
2019,원효로19길,2545022,용산구,원효로4가
2019,우사단로4길,3576391,용산구,이태원동
2019,우사단로14길,3113574,용산구,이태원동
2019,우사단로10길,4609124,용산구,이태원동
2019,신흥로20길,3083163,용산구,용산동2가
2019,소월로20길,3261754,용산구,용산동2가
2019,서빙고로71길,1348378,용산구,동빙고동
2019,백범로90길,4940707,용산구,문배동
2019,백범로79길,5384941,용산구,원효로1가
2019,두텁바위로1길,3727290,용산구,갈월동
2019,대사관로34길,2697492,용산구,한남동
2019,녹사평대로46길,2226282,용산구,이태원동
2019,녹사평대로40나길,2070309,용산구,이태원동
2019,녹사평대로32길,2104347,용산구,이태원동
2019,녹사평대로26길,2446947,용산구,이태원동
2019,녹사평대로11길,846166,용산구,서빙고동
2019,계로90길,6159834,중구 퇴,신당동
2019,계로8길,2473909,중구 퇴,회현동1가
2019,계로56길,3286237,중구 퇴,쌍림동
2019,계로46길,2991868,중구 퇴,묵정동
2019,계로18길,1532960,중구 퇴,남산동1가
2019,계로12길,2170113,중구 퇴,회현동1가
2019,구로1길,4477579,중구 청,신당동
2019,구로17길,5065131,중구 청,신당동
2019,충단로8길,3780170,중구 장,장충동1가
2019,일대로4길,2646109,중구 삼,충무로2가
2019,동길,3906661,중구 명,명동1가
2019,호로8길,4449365,중구 동,신당동
2019,호로20길,4559073,중구 동,신당동
2019,호로15길,4398467,중구 동,신당동
2019,호로11길,3221035,중구 동,신당동
2019,호로10길,5992592,중구 동,신당동
2019,산로39길,5147376,중구 다,무학동
2019,산로38길,5625928,중구 다,신당동
2019,산로36길,4222388,중구 다,신당동
2019,산로33길,5465875,중구 다,신당동
2019,계로21길,3987814,중구 난,황학동
2019,계로11길,5737243,중구 난,황학동
2019,필운대로1길,2929413,종로구,필운동
2019,구,208469,동대문,
2019,통일로12길,3097240,종로구,교북동
2019,창신길,6439592,종로구,창신동
2019,창신5길,5664291,종로구,창신동
2019,창신2길,5525477,종로구,창신동
2019,창경궁로35길,3557874,성북구,성북동1가
2019,지봉로8길,5580804,종로구,숭인동
2019,종로65길,7085339,종로구,숭인동
2019,종로58가길,3891371,종로구,숭인동
2019,종로24길,1816014,종로구,종로3가
2019,자하문로7길,2981326,종로구,체부동
2019,이화장길,4297055,종로구,이화동
2019,율곡로16길,3200308,종로구,이화동
2019,율곡로10길,1509937,종로구,권농동
2019,옥인길,2543395,종로구,옥인동
2019,숭인동길,5635147,종로구,숭인동
2019,성균관로5길,2939708,종로구,명륜2가
2019,삼청로5길,541935,종로구,팔판동
2019,북촌로5나길,527265,종로구,화동
2019,북촌로5길,1018804,종로구,재동
2019,북촌로11길,1256772,종로구,가회동
2019,백석동길,487209,종로구,부암동
2019,명륜길,2963272,종로구,명륜3가
2019,돈화문로11가길,2294455,종로구,돈의동
2019,난계로27길,3931814,종로구,숭인동
2019,계동길,1293857,종로구,계동
2019,풍성로37가길,9759669,강동구,성내동
2019,천호옛길,8890792,강동구,성내동
2019,천호옛14길,7330085,강동구,성내동
