field_1,code,cafe_nm,gu_code,gu,dong_cd,dong,gibun,road,lng,lat,year,NUMPOINTS,HubName,HubDist,cafe_cd
"820","25745854",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1320-10,서울특별시 서초구 서초대로74길,127.026895290214,37.4966286166951,"2020","7",강남역,581.989233700996,"1"
"821","15994470",커피빈,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 206-11,서울특별시 송파구 양재대로71길,127.125780932867,37.5093408418741,"2020","2",방이역,148.512783561107,"1"
"822","11793480",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 895-1,서울특별시 강남구 삼성로85길,127.054269276563,37.5042215784262,"2020","0",한티역,605.13723805476,"1"
"823","25610496",커피빈,"11680",강남구,"1168011500",수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.103094324391,37.4873110374136,"2020","6",수서역,245.730965383745,"1"
"824","16749819",커피빈,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 51-7,서울특별시 서초구 서초중앙로,127.011805784905,37.5003058025711,"2020","4",사평역,488.723966260566,"1"
"825","25782820",커피빈남부터미널점,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1602-5,서울특별시 서초구 서초중앙로,127.015562231387,37.4855328319513,"2020","4",남부터미널역,125.087573514638,"1"
"826","25740575",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로,127.029776927322,37.4950484396584,"2020","7",강남역,309.724884250116,"1"
"827","16728129",커피빈,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 731-5,서울특별시 노원구 동일로,127.06016081453,37.653824097788,"2020","3",노원역,67.6985752862986,"1"
"828","16728641",커피빈,"11710",송파구,"1171010700",가락동,서울특별시 송파구 가락동 479,서울특별시 송파구 송파대로,127.102518841,37.4976057949232,"2020","0",석촌고분역,791.997602504794,"1"
"829","20025444",커피빈,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 599,서울특별시 강남구 논현로,127.028711667682,37.5240265784064,"2020","2",압구정역,63.8006892098267,"1"
"830","20696225",커피빈코리아방배역점,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 909-8,서울특별시 서초구 효령로,126.996925642159,37.4814564825576,"2020","9",방배역,20.7119992938583,"1"
"831","20093809",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.050513848898,37.5033624806187,"2020","3",선릉역,192.244522196513,"1"
"832","25873274",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.025310229469,37.5002468007788,"2020","9",신논현역,927.635055376646,"1"
"833","25769287",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 507-1,서울특별시 강남구 남부순환로,127.062307522541,37.493635161919,"2020","4",대치역,129.482873122522,"1"
"834","23201658",커피빈,"11680",강남구,"1168011000",압구정동,서울특별시 강남구 압구정동 442,서울특별시 강남구 압구정로29길,127.026981632115,37.5317974156021,"2020","0",압구정역,923.879437236396,"1"
"835","23415742",커피빈,"11680",강남구,"1168011800",도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.043232821419,37.481876594572,"2020","3",매봉역,645.807618882548,"1"
"836","12491626",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 822-5,서울특별시 강남구 테헤란로,127.029263750169,37.4988737095725,"2020","2",동오역,557.918206249028,"1"
"837","11926876",커피빈코리아강남역142,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.025310229469,37.5002468007788,"2020","9",신논현역,927.635055376646,"1"
"838","11921205",커피빈코리아강남역랭기지,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.030074547889,37.4965196043765,"2020","0",강남역,465.097769959455,"1"
"839","12579030",커피빈,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 44-2,서울특별시 송파구 위례성대로,127.112751353487,37.5169207098985,"2020","1",몽촌토성역,174.959921556147,"1"
"840","12553985",커피빈,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 191-70,서울특별시 강북구 한천로139길,127.025708529718,37.6391010207022,"2020","6",수유역,664.718111671923,"1"
"841","11921207",커피빈코리아방배카페골목,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.985516688457,37.4957038434011,"2020","2",구반포역,662.508718280699,"1"
"842","12582976",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 634,서울특별시 송파구 충민로,127.124940952848,37.477608217824,"2020","1",장지역,149.006189480193,"1"
"843","12597914",커피빈코리아논현2015번지점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 201-5,서울특별시 강남구 강남대로112길,127.026033586479,37.5055059138927,"2020","2",신논현역,545.466681394997,"1"
"844","25226698",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로,127.032321434472,37.4871580335374,"2020","5",양재역,279.758020902757,"1"
"845","25627454",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 108-12,서울특별시 강남구 봉은사로103길,127.061757425653,37.5150038564702,"2020","2",봉은사역,134.747215124692,"1"
"846","20384590",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1338-11,서울특별시 서초구 강남대로51길,127.030244120753,37.4912768507143,"2020","5",강남역,127.396728696546,"1"
"847","20379539",커피빈코리아신사점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 4-2,서울특별시 강남구 도산대로,127.02238935035,37.5169552228844,"2020","2",신사역,436.445113071529,"1"
"848","20389890",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 158-10,서울특별시 강남구 테헤란로87길,127.058329544526,37.5087322643722,"2020","0",봉은사역,799.667849966945,"1"
"849","11861382",커피빈코리아삼성오크우드,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 157,서울특별시 강남구 삼성로,127.056219039363,37.5083640085869,"2020","3",중앙역,771.685402633689,"1"
"850","11934149",커피빈대치동나무병원점대치동나무병원점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 994-5,서울특별시 강남구 영동대로,127.067620573853,37.4992547639566,"2020","1",학여울역,465.275669456676,"1"
"851","16964697",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 278-22,서울특별시 강남구 봉은사로,127.042960930858,37.5102756945322,"2020","3",선정릉역,149.102415531505,"1"
"852","20027162",커피빈코리아강남구청앞점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 45-4,서울특별시 강남구 학동로,127.046612697097,37.5184147126149,"2020","2",강남구청역,59.9282873484232,"1"
"853","17029560",커피빈,"11710",송파구,"1171010200",신천동,서울특별시 송파구 신천동 7-29,서울특별시 송파구 올림픽로35길,127.101205783395,37.5165721097163,"2020","2",잠실역,287.988191270097,"1"
"854","20283656",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.045033948395,37.5029308525436,"2020","2",선릉역,294.901678199805,"1"
"855","20074992",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149001631,37.4961401538692,"2020","0",강남역,438.13300246367,"1"
"856","16999691",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 651-13,서울특별시 송파구 법원로6길,127.122235891056,37.4836523144502,"2020","0",문정역,461.222680893734,"1"
"857","20005667",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1321-15,서울특별시 서초구 서초대로74길,127.025683828146,37.4967357683727,"2020","4",강남역,658.819855802245,"1"
"858","20380167",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 34-21,서울특별시 강남구 논현로,127.029517689597,37.5159507677051,"2020","3",학동역,270.660396276148,"1"
"859","20015976",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 994-14,서울특별시 강남구 영동대로,127.068806483655,37.497561118626,"2020","2",학여울역,282.036280388435,"1"
"860","20017217",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 924-9,서울특별시 강남구 선릉로64길,127.05415180864,37.498291685952,"2020","0",한티역,248.105667531843,"1"
"861","20004707",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217033954,37.4923876590647,"2020","2",교대역,394.314378170907,"1"
"862","20012558",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 159-6,서울특별시 강남구 테헤란로87길,127.059426824816,37.5096240415368,"2020","0",봉은사역,664.395250079168,"1"
"863","25426701",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 234-25,서울특별시 강남구 봉은사로,127.034644704252,37.5078382482953,"2020","4",언주역,179.960081794658,"1"
"864","16740197",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1699-16,서울특별시 서초구 서초중앙로,127.013518557401,37.4956256258707,"2020","3",교대역,351.134114679061,"1"
"865","25992731",커피빈코리아테헤란로하이,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.053143077013,37.504735168954,"2020","0",선릉역,459.114266644852,"1"
"866","25992659",커피빈코리아테헤란로비,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.045033948395,37.5029308525436,"2020","2",선릉역,294.901678199805,"1"
"867","12603643",커피빈코리아한티역디마크빌딩점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 1024,서울특별시 강남구 도곡로,127.055213389641,37.496615204091,"2020","2",한티역,430.356719541872,"1"
"868","25991543",커피빈코리아역삼역4,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.034884401544,37.5006407794803,"2020","1",동오역,158.737697533021,"1"
"869","12593614",커피빈,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.023838618381,37.5046948677776,"2020","3",신논현역,756.459942556454,"1"
"870","16183887",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로,127.118887344542,37.4905295314257,"2020","2",가락시장역,271.25248490237,"1"
"871","16183360",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 904-19,서울특별시 강남구 역삼로77길,127.056264472694,37.5029580355234,"2020","2",한티역,586.838427720908,"1"
"872","12599693",커피빈,"11290",성북구,"1129011100",삼선동1가,서울특별시 성북구 삼선동1가 25,서울특별시 성북구 삼선교로,127.007120538766,37.5875689488494,"2020","3",한성대입구역,156.845153551501,"1"
"873","25990509",커피빈코리아압구정로데오,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.038991260853,37.5261110066291,"2020","1",압구정로데오역,421.007889015641,"1"
"874","12596126",커피빈코리아위례2차아이파크점,"11710",송파구,"1171010900",장지동,서울특별시 송파구 장지동 884,서울특별시 송파구 위례광장로,127.143743892245,37.478547924507,"2020","3",거여역,1749.68527382596,"1"
"875","25992775",커피빈코리아뉴교보타워옆,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.024864400949,37.5023515888989,"2020","12",신논현역,794.085229485527,"1"
"876","12502385",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 643-1,서울특별시 송파구 법원로,127.120997943551,37.4860489500657,"2020","0",문정역,196.507404724775,"1"
