구,전용면적,년,월,거래금액,면적금액,층,건축년도,도로명
강동구,59.79,2019,1,41500 ,694 ,6,2012,천호대로 1156-20
강동구,57.31,2019,3,39500 ,689 ,10,2012,천호대로 1156-20
강동구,59.79,2019,5,38500 ,644 ,5,2012,천호대로 1156-20
강동구,59.22,2019,11,49500 ,836 ,5,1995,명일로12길 56
강동구,76.77,2019,12,57700 ,752 ,8,1995,명일로12길 56
강동구,73.98,2019,12,53000 ,716 ,1,1995,명일로12길 56
강동구,73.98,2019,12,57800 ,781 ,2,1995,명일로12길 56
강동구,84.29,2019,8,53000 ,629 ,3,2005,천호대로 1162
강동구,84.42,2019,8,52800 ,625 ,2,2005,천호대로 1162
강동구,102.45,2019,9,58000 ,566 ,14,2005,천호대로 1162
강동구,84.29,2019,12,58000 ,688 ,6,2005,천호대로 1162
강동구,59.4,2019,6,60000 ,1010 ,7,2002,양재대로96길 79
강동구,66.96,2019,7,64000 ,956 ,17,2002,양재대로96길 79
강동구,84.93,2019,7,75200 ,885 ,12,2002,양재대로96길 79
강동구,84.72,2019,7,79000 ,932 ,4,2002,양재대로96길 79
강동구,84.72,2019,7,75000 ,885 ,1,2002,양재대로96길 79
강동구,66.96,2019,8,68000 ,1016 ,22,2002,양재대로96길 79
강동구,58.75,2019,9,62000 ,1055 ,18,2002,양재대로96길 79
강동구,59.4,2019,9,62000 ,1044 ,13,2002,양재대로96길 79
강동구,66.96,2019,9,66000 ,986 ,6,2002,양재대로96길 79
강동구,84.63,2019,9,78000 ,922 ,12,2002,양재대로96길 79
강동구,59.4,2019,9,62000 ,1044 ,13,2002,양재대로96길 79
강동구,66.96,2019,9,61500 ,918 ,1,2002,양재대로96길 79
강동구,84.93,2019,9,77000 ,907 ,13,2002,양재대로96길 79
강동구,84.93,2019,10,77000 ,907 ,9,2002,양재대로96길 79
강동구,59.4,2019,10,64000 ,1077 ,8,2002,양재대로96길 79
강동구,84.93,2019,11,75000 ,883 ,1,2002,양재대로96길 79
강동구,66.96,2019,11,71000 ,1060 ,4,2002,양재대로96길 79
강동구,66.15,2019,11,75000 ,1134 ,23,2002,양재대로96길 79
강동구,84.72,2019,11,71000 ,838 ,4,2002,양재대로96길 79
강동구,103.72,2019,12,93000 ,897 ,5,2002,양재대로96길 79
강동구,58.87,2019,12,71000 ,1206 ,17,2002,양재대로96길 79
강동구,109.73,2019,2,77000 ,702 ,15,1998,명일로 102
강동구,59.78,2019,3,51750 ,866 ,1,1998,명일로 102
강동구,59.78,2019,4,53000 ,887 ,4,1998,명일로 102
강동구,59.78,2019,4,53000 ,887 ,2,1998,명일로 102
강동구,84.86,2019,4,75500 ,890 ,15,1998,명일로 102
강동구,59.78,2019,5,54000 ,903 ,3,1998,명일로 102
강동구,59.78,2019,5,58800 ,984 ,10,1998,명일로 102
강동구,84.86,2019,6,74000 ,872 ,13,1998,명일로 102
강동구,59.78,2019,6,57500 ,962 ,4,1998,명일로 102
강동구,84.86,2019,6,77500 ,913 ,16,1998,명일로 102
강동구,59.78,2019,6,55000 ,920 ,1,1998,명일로 102
강동구,59.78,2019,6,60000 ,1004 ,18,1998,명일로 102
강동구,59.78,2019,7,57500 ,962 ,12,1998,명일로 102
강동구,59.78,2019,7,60000 ,1004 ,7,1998,명일로 102
강동구,59.78,2019,7,57600 ,964 ,7,1998,명일로 102
강동구,59.78,2019,7,59500 ,995 ,10,1998,명일로 102
강동구,109.73,2019,8,85000 ,775 ,24,1998,명일로 102
강동구,59.78,2019,8,60000 ,1004 ,15,1998,명일로 102
강동구,59.78,2019,9,59750 ,999 ,20,1998,명일로 102
강동구,59.78,2019,9,62500 ,1046 ,17,1998,명일로 102
강동구,84.86,2019,9,77000 ,907 ,13,1998,명일로 102
강동구,109.73,2019,9,78000 ,711 ,2,1998,명일로 102
강동구,59.78,2019,9,61500 ,1029 ,5,1998,명일로 102
강동구,84.86,2019,9,76000 ,896 ,16,1998,명일로 102
강동구,59.78,2019,10,62200 ,1040 ,9,1998,명일로 102
강동구,59.78,2019,10,65000 ,1087 ,18,1998,명일로 102
강동구,59.78,2019,10,63000 ,1054 ,10,1998,명일로 102
강동구,84.86,2019,10,84400 ,995 ,14,1998,명일로 102
강동구,59.78,2019,11,69000 ,1154 ,8,1998,명일로 102
강동구,84.86,2019,11,79500 ,937 ,2,1998,명일로 102
강동구,84.86,2019,11,84000 ,990 ,23,1998,명일로 102
강동구,59.78,2019,11,68000 ,1138 ,5,1998,명일로 102
강동구,84.86,2019,11,86000 ,1013 ,18,1998,명일로 102
강동구,84.86,2019,11,85000 ,1002 ,17,1998,명일로 102
강동구,84.86,2019,11,85000 ,1002 ,11,1998,명일로 102
강동구,84.86,2019,12,90000 ,1061 ,19,1998,명일로 102
강동구,59.78,2019,12,67000 ,1121 ,4,1998,명일로 102
강동구,59.78,2019,12,70000 ,1171 ,11,1998,명일로 102
강동구,59.78,2019,12,69700 ,1166 ,8,1998,명일로 102
강동구,84.86,2019,12,88000 ,1037 ,11,1998,명일로 102
강동구,84.86,2019,12,86000 ,1013 ,14,1998,명일로 102
강동구,84.78,2019,2,74500 ,879 ,20,2000,진황도로 212
강동구,59.88,2019,4,55000 ,919 ,20,2000,진황도로 212
강동구,84.78,2019,4,66000 ,778 ,1,2000,진황도로 212
강동구,59.88,2019,5,55000 ,919 ,3,2000,진황도로 212
강동구,59.88,2019,5,57000 ,952 ,5,2000,진황도로 212
강동구,59.88,2019,5,56300 ,940 ,21,2000,진황도로 212
강동구,59.88,2019,5,58700 ,980 ,6,2000,진황도로 212
강동구,59.88,2019,5,57700 ,964 ,14,2000,진황도로 212
강동구,84.78,2019,6,73500 ,867 ,20,2000,진황도로 212
강동구,59.88,2019,6,59300 ,990 ,7,2000,진황도로 212
강동구,84.78,2019,6,73000 ,861 ,18,2000,진황도로 212
강동구,84.78,2019,7,73200 ,863 ,6,2000,진황도로 212
강동구,84.78,2019,7,74750 ,882 ,17,2000,진황도로 212
강동구,114.87,2019,7,85700 ,746 ,20,2000,진황도로 212
강동구,59.88,2019,7,60000 ,1002 ,19,2000,진황도로 212
강동구,84.78,2019,9,67000 ,790 ,1,2000,진황도로 212
강동구,84.78,2019,9,78000 ,920 ,18,2000,진황도로 212
강동구,84.78,2019,9,76500 ,902 ,3,2000,진황도로 212
강동구,84.78,2019,9,77000 ,908 ,7,2000,진황도로 212
강동구,59.88,2019,9,61500 ,1027 ,17,2000,진황도로 212
강동구,114.72,2019,10,85000 ,741 ,2,2000,진황도로 212
강동구,59.88,2019,10,61500 ,1027 ,9,2000,진황도로 212
강동구,84.78,2019,10,79000 ,932 ,9,2000,진황도로 212
강동구,84.78,2019,11,82500 ,973 ,7,2000,진황도로 212
강동구,84.78,2019,11,83000 ,979 ,21,2000,진황도로 212
강동구,84.78,2019,11,87000 ,1026 ,16,2000,진황도로 212
강동구,59.88,2019,11,68000 ,1136 ,18,2000,진황도로 212
강동구,83.94,2019,8,59990 ,715 ,9,2005,양재대로 1404-10
강동구,83.94,2019,9,59000 ,703 ,12,2005,양재대로 1404-10
강동구,83.5,2019,11,60000 ,719 ,8,2005,양재대로 1404-10
강동구,94.7,2019,7,58600 ,619 ,11,2006,명일로 110
강동구,114.6,2019,10,67000 ,585 ,10,2006,명일로 110
강동구,114.6,2019,12,68500 ,598 ,8,2006,명일로 110
강동구,121.39,2019,12,68500 ,564 ,5,2006,명일로 110
강동구,84.31,2019,9,46000 ,546 ,4,2007,풍성로73길 17
강동구,84.86,2019,8,64000 ,754 ,3,2003,명일로 143
강동구,84.86,2019,10,63000 ,742 ,4,2003,명일로 143
강동구,55.94,2019,1,53200 ,951 ,2,2016,천호대로 1176
강동구,58.34,2019,6,46000 ,788 ,3,2016,천호대로 1176
강동구,55.94,2019,8,44000 ,787 ,5,2016,천호대로 1176
강동구,56.65,2019,8,45000 ,794 ,9,2016,천호대로 1176
강동구,56.65,2019,10,45500 ,803 ,3,2016,천호대로 1176
강동구,58.16,2019,10,45500 ,782 ,8,2016,천호대로 1176
강동구,55.94,2019,12,46000 ,822 ,6,2016,천호대로 1176
강동구,55.94,2019,12,47000 ,840 ,5,2016,천호대로 1176
강동구,56.65,2019,12,47000 ,830 ,7,2016,천호대로 1176
강동구,84.34,2019,10,71000 ,842 ,14,1997,동남로49길 60-5
강동구,59.63,2019,11,57000 ,956 ,7,1997,동남로49길 60-5
강동구,59.63,2019,11,55900 ,937 ,6,1997,동남로49길 60-5
강동구,84.34,2019,11,72800 ,863 ,9,1997,동남로49길 60-5
강동구,84.34,2019,12,72500 ,860 ,9,1997,동남로49길 60-5
강동구,59.63,2019,12,49500 ,830 ,1,1997,동남로49길 60-5
강동구,59.63,2019,12,50500 ,847 ,1,1997,동남로49길 60-5
강동구,84.34,2019,12,70000 ,830 ,3,1997,동남로49길 60-5
강동구,84.34,2019,12,73700 ,874 ,16,1997,동남로49길 60-5
강동구,84.58,2019,12,55000 ,650 ,5,2004,풍성로63길 4
강동구,84.95,2019,1,38000 ,447 ,4,2003,천호대로182길 12-6
강동구,109.07,2019,2,71000 ,651 ,3,1984,천호대로 1240
강동구,83.4,2019,7,69500 ,833 ,6,1984,천호대로 1240
강동구,83.4,2019,10,68500 ,821 ,6,1984,천호대로 1240
강동구,83.4,2019,10,70000 ,839 ,12,1984,천호대로 1240
강동구,83.4,2019,10,69700 ,836 ,5,1984,천호대로 1240
강동구,109.07,2019,10,83000 ,761 ,15,1984,천호대로 1240
강동구,109.07,2019,10,79000 ,724 ,10,1984,천호대로 1240
강동구,83.4,2019,10,69000 ,827 ,12,1984,천호대로 1240
강동구,109.07,2019,10,82500 ,756 ,12,1984,천호대로 1240
강동구,83.4,2019,10,68000 ,815 ,5,1984,천호대로 1240
강동구,109.07,2019,10,84500 ,775 ,5,1984,천호대로 1240
강동구,83.4,2019,10,71500 ,857 ,13,1984,천호대로 1240
강동구,83.4,2019,10,71500 ,857 ,4,1984,천호대로 1240
강동구,83.4,2019,10,72700 ,872 ,9,1984,천호대로 1240
강동구,83.4,2019,11,71000 ,851 ,2,1984,천호대로 1240
강동구,109.07,2019,11,86000 ,788 ,7,1984,천호대로 1240
강동구,109.07,2019,11,80000 ,733 ,15,1984,천호대로 1240
강동구,109.07,2019,11,81500 ,747 ,3,1984,천호대로 1240
강동구,109.07,2019,11,86000 ,788 ,3,1984,천호대로 1240
강동구,109.07,2019,11,83000 ,761 ,13,1984,천호대로 1240
강동구,109.07,2019,11,84500 ,775 ,10,1984,천호대로 1240
강동구,83.4,2019,11,72400 ,868 ,13,1984,천호대로 1240
강동구,83.4,2019,11,72500 ,869 ,13,1984,천호대로 1240
강동구,83.4,2019,11,73000 ,875 ,13,1984,천호대로 1240
강동구,83.4,2019,11,72500 ,869 ,8,1984,천호대로 1240
강동구,83.4,2019,11,72500 ,869 ,8,1984,천호대로 1240
강동구,83.4,2019,11,73000 ,875 ,4,1984,천호대로 1240
강동구,83.4,2019,11,74000 ,887 ,10,1984,천호대로 1240
강동구,83.4,2019,11,74000 ,887 ,3,1984,천호대로 1240
강동구,109.07,2019,11,88500 ,811 ,14,1984,천호대로 1240
강동구,83.4,2019,11,72500 ,869 ,8,1984,천호대로 1240
강동구,83.4,2019,11,75000 ,899 ,15,1984,천호대로 1240
강동구,83.4,2019,11,76000 ,911 ,4,1984,천호대로 1240
강동구,109.07,2019,11,81500 ,747 ,4,1984,천호대로 1240
강동구,83.4,2019,11,73800 ,885 ,2,1984,천호대로 1240
강동구,109.07,2019,11,86500 ,793 ,8,1984,천호대로 1240
강동구,83.4,2019,12,74000 ,887 ,1,1984,천호대로 1240
강동구,109.07,2019,12,91000 ,834 ,15,1984,천호대로 1240
강동구,109.07,2019,12,89000 ,816 ,13,1984,천호대로 1240
강동구,84.49,2019,2,82500 ,976 ,12,2003,천호대로198길 36
강동구,84.49,2019,9,74900 ,886 ,4,2003,천호대로198길 36
강동구,84.49,2019,10,76400 ,904 ,14,2003,천호대로198길 36
강동구,84.49,2019,11,76800 ,909 ,6,2003,천호대로198길 36
강동구,84.49,2019,11,80000 ,947 ,12,2003,천호대로198길 36
강동구,84.49,2019,11,80000 ,947 ,7,2003,천호대로198길 36
강동구,84.49,2019,11,80000 ,947 ,9,2003,천호대로198길 36
강동구,84.49,2019,12,77000 ,911 ,15,2003,천호대로198길 36
강동구,84.36,2019,1,76000 ,901 ,3,1984,동남로49길 57
강동구,84.36,2019,4,69750 ,827 ,6,1984,동남로49길 57
강동구,84.36,2019,5,75000 ,889 ,14,1984,동남로49길 57
강동구,84.36,2019,5,72000 ,853 ,3,1984,동남로49길 57
강동구,84.36,2019,5,80000 ,948 ,12,1984,동남로49길 57
강동구,84.36,2019,5,71000 ,842 ,6,1984,동남로49길 57
강동구,84.36,2019,6,69000 ,818 ,1,1984,동남로49길 57
강동구,84.36,2019,6,74000 ,877 ,8,1984,동남로49길 57
강동구,84.36,2019,6,76000 ,901 ,8,1984,동남로49길 57
강동구,84.36,2019,6,71700 ,850 ,3,1984,동남로49길 57
강동구,84.36,2019,7,72700 ,862 ,2,1984,동남로49길 57
강동구,84.36,2019,7,77000 ,913 ,9,1984,동남로49길 57
강동구,84.36,2019,8,76000 ,901 ,7,1984,동남로49길 57
강동구,84.36,2019,8,74000 ,877 ,12,1984,동남로49길 57
강동구,84.36,2019,8,80000 ,948 ,10,1984,동남로49길 57
강동구,84.36,2019,8,77000 ,913 ,11,1984,동남로49길 57
강동구,84.36,2019,8,76500 ,907 ,8,1984,동남로49길 57
강동구,84.36,2019,8,80000 ,948 ,12,1984,동남로49길 57
강동구,84.36,2019,8,73000 ,865 ,3,1984,동남로49길 57
강동구,84.36,2019,8,79500 ,942 ,6,1984,동남로49길 57
강동구,84.36,2019,9,79500 ,942 ,10,1984,동남로49길 57
강동구,84.36,2019,9,79000 ,936 ,8,1984,동남로49길 57
강동구,84.36,2019,9,80000 ,948 ,6,1984,동남로49길 57
강동구,84.36,2019,9,79700 ,945 ,10,1984,동남로49길 57
강동구,84.36,2019,9,79000 ,936 ,7,1984,동남로49길 57
강동구,84.36,2019,9,81000 ,960 ,12,1984,동남로49길 57
강동구,84.36,2019,9,81800 ,970 ,10,1984,동남로49길 57
강동구,84.36,2019,9,80000 ,948 ,10,1984,동남로49길 57
강동구,84.36,2019,9,80500 ,954 ,10,1984,동남로49길 57
강동구,84.36,2019,9,81000 ,960 ,13,1984,동남로49길 57
강동구,84.36,2019,10,73000 ,865 ,2,1984,동남로49길 57
강동구,84.36,2019,10,80000 ,948 ,9,1984,동남로49길 57
강동구,84.36,2019,10,80000 ,948 ,6,1984,동남로49길 57
강동구,84.36,2019,10,84000 ,996 ,12,1984,동남로49길 57
강동구,84.36,2019,10,79800 ,946 ,4,1984,동남로49길 57
강동구,84.36,2019,10,74500 ,883 ,1,1984,동남로49길 57
강동구,84.36,2019,10,83000 ,984 ,7,1984,동남로49길 57
강동구,84.36,2019,10,85000 ,1008 ,9,1984,동남로49길 57
강동구,84.36,2019,10,86000 ,1019 ,12,1984,동남로49길 57
강동구,84.36,2019,10,76000 ,901 ,1,1984,동남로49길 57
강동구,84.36,2019,10,85000 ,1008 ,11,1984,동남로49길 57
강동구,84.36,2019,10,86500 ,1025 ,10,1984,동남로49길 57
강동구,84.36,2019,10,86500 ,1025 ,8,1984,동남로49길 57
강동구,84.36,2019,10,89000 ,1055 ,9,1984,동남로49길 57
강동구,84.36,2019,11,89000 ,1055 ,8,1984,동남로49길 57
강동구,84.36,2019,11,85000 ,1008 ,10,1984,동남로49길 57
강동구,84.36,2019,11,89500 ,1061 ,10,1984,동남로49길 57
강동구,84.36,2019,11,80000 ,948 ,1,1984,동남로49길 57
강동구,84.36,2019,11,88000 ,1043 ,14,1984,동남로49길 57
강동구,84.36,2019,11,89800 ,1064 ,3,1984,동남로49길 57
강동구,84.36,2019,11,89800 ,1064 ,8,1984,동남로49길 57
강동구,84.36,2019,11,88000 ,1043 ,9,1984,동남로49길 57
강동구,84.36,2019,11,91000 ,1079 ,4,1984,동남로49길 57
강동구,84.36,2019,11,88000 ,1043 ,6,1984,동남로49길 57
강동구,84.36,2019,11,88900 ,1054 ,3,1984,동남로49길 57
강동구,84.36,2019,11,96500 ,1144 ,13,1984,동남로49길 57
강동구,84.36,2019,12,97000 ,1150 ,8,1984,동남로49길 57
강동구,59.19,2019,5,48000 ,811 ,7,1988,풍성로65길 34
강동구,59.19,2019,7,50500 ,853 ,6,1988,풍성로65길 34
강동구,79.79,2019,8,71000 ,890 ,12,1988,풍성로65길 34
강동구,69.17,2019,9,65000 ,940 ,5,1988,풍성로65길 34
강동구,69.17,2019,10,69700 ,1008 ,9,1988,풍성로65길 34
강동구,79.79,2019,10,80000 ,1003 ,11,1988,풍성로65길 34
강동구,79.79,2019,10,74000 ,927 ,6,1988,풍성로65길 34
강동구,59.19,2019,11,58500 ,988 ,7,1988,풍성로65길 34
강동구,79.79,2019,11,81000 ,1015 ,5,1988,풍성로65길 34
강동구,79.79,2019,12,78000 ,978 ,7,1988,풍성로65길 34
강동구,79.79,2019,12,83000 ,1040 ,11,1988,풍성로65길 34
강동구,69.17,2019,12,74000 ,1070 ,4,1988,풍성로65길 34
강동구,79.79,2019,12,85000 ,1065 ,5,1988,풍성로65길 34
강동구,69.3,2019,8,57000 ,823 ,10,1988,진황도로 211
강동구,69.3,2019,9,60000 ,866 ,10,1988,진황도로 211
강동구,58.14,2019,10,48000 ,826 ,1,1988,진황도로 211
강동구,69.3,2019,10,58500 ,844 ,7,1988,진황도로 211
강동구,79.99,2019,10,62000 ,775 ,3,1988,진황도로 211
강동구,69.3,2019,10,60000 ,866 ,6,1988,진황도로 211
강동구,58.14,2019,10,50000 ,860 ,4,1988,진황도로 211
강동구,79.99,2019,11,68000 ,850 ,2,1988,진황도로 211
강동구,84.94,2019,6,67000 ,789 ,6,1996,진황도로61길 7
강동구,84.94,2019,7,70500 ,830 ,18,1996,진황도로61길 7
강동구,84.94,2019,7,71000 ,836 ,16,1996,진황도로61길 7
강동구,59.47,2019,8,57800 ,972 ,8,1996,진황도로61길 7
강동구,84.94,2019,8,65500 ,771 ,1,1996,진황도로61길 7
강동구,58.3,2019,9,60000 ,1029 ,7,1996,진황도로61길 7
강동구,114.9,2019,10,84000 ,731 ,3,1996,진황도로61길 7
강동구,59.49,2019,11,64500 ,1084 ,7,1996,진황도로61길 7
강동구,84.6,2019,9,45000 ,532 ,5,2002,상암로47길 38
강동구,83.34,2019,1,76000 ,912 ,15,1985,상암로 251
강동구,83.21,2019,4,77000 ,925 ,7,1985,상암로 251
강동구,83.34,2019,4,73500 ,882 ,6,1985,상암로 251
강동구,83.52,2019,4,77000 ,922 ,9,1985,상암로 251
강동구,83.52,2019,5,76000 ,910 ,8,1985,상암로 251
강동구,83.52,2019,5,79300 ,949 ,7,1985,상암로 251
강동구,83.52,2019,5,76800 ,920 ,8,1985,상암로 251
강동구,83.52,2019,5,78000 ,934 ,6,1985,상암로 251
강동구,83.52,2019,5,79500 ,952 ,13,1985,상암로 251
강동구,83.21,2019,6,79500 ,955 ,12,1985,상암로 251
강동구,83.93,2019,6,77011 ,918 ,15,1985,상암로 251
강동구,83.21,2019,6,79000 ,949 ,15,1985,상암로 251
강동구,83.34,2019,6,77000 ,924 ,14,1985,상암로 251
강동구,83.52,2019,6,79400 ,951 ,8,1985,상암로 251
강동구,83.21,2019,7,83500 ,1003 ,15,1985,상암로 251
강동구,83.93,2019,7,85000 ,1013 ,8,1985,상암로 251
강동구,83.93,2019,7,81700 ,973 ,4,1985,상암로 251
강동구,83.34,2019,7,78777 ,945 ,10,1985,상암로 251
강동구,83.52,2019,7,82200 ,984 ,9,1985,상암로 251
강동구,83.52,2019,7,80000 ,958 ,1,1985,상암로 251
강동구,83.34,2019,7,77500 ,930 ,15,1985,상암로 251
강동구,83.34,2019,8,83000 ,996 ,9,1985,상암로 251
강동구,83.34,2019,8,81000 ,972 ,12,1985,상암로 251
강동구,83.93,2019,8,78400 ,934 ,9,1985,상암로 251
강동구,83.52,2019,8,83000 ,994 ,6,1985,상암로 251
강동구,83.52,2019,8,85000 ,1018 ,6,1985,상암로 251
강동구,83.52,2019,8,84800 ,1015 ,14,1985,상암로 251
강동구,83.34,2019,8,85000 ,1020 ,11,1985,상암로 251
강동구,83.52,2019,9,85000 ,1018 ,5,1985,상암로 251
강동구,83.52,2019,9,83000 ,994 ,7,1985,상암로 251
강동구,83.52,2019,9,85000 ,1018 ,11,1985,상암로 251
강동구,83.52,2019,9,82500 ,988 ,15,1985,상암로 251
강동구,83.52,2019,9,86000 ,1030 ,5,1985,상암로 251
강동구,83.34,2019,9,85000 ,1020 ,7,1985,상암로 251
강동구,83.52,2019,9,87500 ,1048 ,8,1985,상암로 251
강동구,83.52,2019,9,87000 ,1042 ,14,1985,상암로 251
강동구,83.52,2019,9,85000 ,1018 ,7,1985,상암로 251
강동구,83.93,2019,9,90000 ,1072 ,15,1985,상암로 251
강동구,83.93,2019,10,87500 ,1043 ,2,1985,상암로 251
강동구,83.34,2019,10,87000 ,1044 ,9,1985,상암로 251
강동구,83.52,2019,10,88000 ,1054 ,9,1985,상암로 251
강동구,83.52,2019,10,88000 ,1054 ,11,1985,상암로 251
강동구,83.52,2019,10,87200 ,1044 ,2,1985,상암로 251
강동구,83.34,2019,10,89000 ,1068 ,5,1985,상암로 251
강동구,83.21,2019,10,90000 ,1082 ,11,1985,상암로 251
강동구,83.52,2019,10,87000 ,1042 ,1,1985,상암로 251
강동구,83.52,2019,10,70000 ,838 ,10,1985,상암로 251
강동구,83.52,2019,10,88400 ,1058 ,12,1985,상암로 251
강동구,83.93,2019,10,90000 ,1072 ,6,1985,상암로 251
강동구,83.34,2019,10,90000 ,1080 ,13,1985,상암로 251
강동구,83.34,2019,10,85000 ,1020 ,2,1985,상암로 251
강동구,83.34,2019,10,89000 ,1068 ,14,1985,상암로 251
강동구,83.52,2019,10,89300 ,1069 ,6,1985,상암로 251
강동구,83.52,2019,10,89990 ,1077 ,13,1985,상암로 251
강동구,83.34,2019,10,89000 ,1068 ,2,1985,상암로 251
강동구,83.93,2019,10,91500 ,1090 ,2,1985,상암로 251
강동구,83.34,2019,10,86500 ,1038 ,1,1985,상암로 251
강동구,83.34,2019,10,87500 ,1050 ,2,1985,상암로 251
강동구,83.52,2019,10,72000 ,862 ,1,1985,상암로 251
강동구,83.34,2019,10,87800 ,1054 ,3,1985,상암로 251
강동구,83.52,2019,11,93500 ,1119 ,10,1985,상암로 251
강동구,83.21,2019,11,94800 ,1139 ,13,1985,상암로 251
강동구,83.34,2019,11,92000 ,1104 ,11,1985,상암로 251
강동구,83.52,2019,11,90000 ,1078 ,6,1985,상암로 251
강동구,83.93,2019,11,95000 ,1132 ,7,1985,상암로 251
강동구,83.93,2019,11,96000 ,1144 ,12,1985,상암로 251
강동구,83.93,2019,11,96000 ,1144 ,9,1985,상암로 251
강동구,83.34,2019,11,94000 ,1128 ,8,1985,상암로 251
강동구,83.93,2019,11,97000 ,1156 ,5,1985,상암로 251
강동구,83.52,2019,11,100000 ,1197 ,13,1985,상암로 251
