상가업소번호,지점명,시군구명,도로명주소,경도,위도
12081650,커피마포염리,마포구,서울특별시 마포구 독막로 311,126.9474628,37.54399137
12082673,국회의사당역점,영등포구,서울특별시 영등포구 의사당대로 8,126.9168822,37.5278655
12069794,화곡DT점,강서구,서울특별시 강서구 등촌로 57,126.8631123,37.53506398
16161978,용산역써밋R점,용산구,서울특별시 용산구 한강대로 69,126.9652201,37.52745195
12079342,목동오목로점,양천구,서울특별시 양천구 오목로 279,126.8683761,37.52591494
12510878,강남구청정문점,강남구,서울특별시 강남구 학동로 419,127.045958,37.5183013
12611340,송파위례점,송파구,서울특별시 송파구 위례광장로 230,127.1437439,37.47854792
9780390,월계이마트점,노원구,서울특별시 노원구 마들로3길 15,127.0619664,37.62650103
12584840,문정하비오점,송파구,서울특별시 송파구 송파대로 111,127.1248723,37.47961708
16058450,마포경찰서후문,마포구,서울특별시 마포구 마포대로 173-14,126.9535888,37.55099285
12620792,국회대로점,영등포구,서울특별시 영등포구 국회대로 786,126.9195743,37.5302599
16185923,착한빵,중구,서울특별시 중구 동호로7길 31,127.0108813,37.55235171
23311558,청담사거리점,강남구,서울특별시 강남구 도산대로 458,127.0468501,37.52375987
16184113,미스리,종로구,서울특별시 종로구 북촌로5가길 27,126.9816593,37.5806483
16055885,신림DT점,관악구,서울특별시 관악구 남부순환로 1419,126.9084012,37.48096909
23248292,방이역점,송파구,서울특별시 송파구 마천로 53,127.1266385,37.50854524
16182031,미스리,금천구,서울특별시 금천구 가산디지털2로 53,126.881125,37.4729469
16012861,연신내역사거리점,은평구,서울특별시 은평구 통일로 842,126.9220454,37.61868313
12534042,을지로내외빌딩점,중구,서울특별시 중구 을지로 51,126.9836633,37.56648318
12546556,연신내점,은평구,서울특별시 은평구 통일로 869,126.9197896,37.62035644
16009661,서초우성사거리점,서초구,서울특별시 서초구 강남대로 343,127.0292201,37.49351207
16066767,방화DT점,강서구,서울특별시 강서구 방화대로 375,126.816371,37.57443928
16069888,구파발사거리,은평구,서울특별시 은평구 진관3로 21,126.9191031,37.63960511
12495346,구로디지털타워점,구로구,서울특별시 구로구 디지털로32길 30,126.8965051,37.48338151
23328475,천호이마트점,강동구,서울특별시 강동구 천호대로 1015-14,127.1251976,37.5389633
22519435,강동구,강동구,서울특별시 강동구 천호대로157길 19,127.1270214,37.53878758
20691915,압구정역2점,강남구,서울특별시 강남구 논현로 841,127.0278969,37.52404691
15987235,뚝섬역점,성동구,서울특별시 성동구 아차산로 42,127.0490964,37.54643942
12520845,홍제역점,서대문구,서울특별시 서대문구 통일로 451,126.9438335,37.5886595
12519278,가양역점,강서구,서울특별시 강서구 양천로 476,126.8532583,37.56158526
12520814,잠실대교남단점,송파구,서울특별시 송파구 올림픽로35길 141,127.098885,37.51577952
16086867,한강진역점,용산구,서울특별시 용산구 이태원로 252,127.0011028,37.53710478
15959594,신도림점,구로구,서울특별시 구로구 경인로 610,126.8839424,37.50546526
15990974,동작구,동작구,서울특별시 동작구 상도로 102,126.931762,37.49993346
16059494,서초구청점,서초구,서울특별시 서초구 남부순환로 2557,127.03005,37.48442722
16055205,홍대입구역사거리,마포구,서울특별시 마포구 양화로 125,126.9202961,37.55473877
23191164,은평구청입구점,은평구,서울특별시 은평구 은평로 170,126.9266481,37.6010829
15989574,신촌역점,서대문구,서울특별시 서대문구 신촌로 73,126.9345003,37.55630046
12129375,송파구청점,송파구,서울특별시 송파구 오금로 87,127.1074057,37.51460076
20540030,차병원사거리,강남구,서울특별시 강남구 봉은사로 213,127.0353547,37.50804228
20284027,을지로센터,중구,서울특별시 중구 을지로5길 16,126.9848909,37.56694427
19984883,갤러리아팰리스점,송파구,서울특별시 송파구 올림픽로 212,127.0944673,37.51066377
20256706,건국클래식점,광진구,서울특별시 광진구 능동로 90,127.070902,37.53835036
20012839,예술의전당점,서초구,서울특별시 서초구 남부순환로323길 1,127.0134831,37.48112734
23186849,신천역점,송파구,서울특별시 송파구 올림픽로 96,127.0812008,37.51145336
23491655,연희DT점,서대문구,서울특별시 서대문구 연희로 144,126.9338837,37.57018891
20448740,숙대입구역점,용산구,서울특별시 용산구 한강대로 291,126.9719251,37.54422491
20673858,묵동이마트점,중랑구,서울특별시 중랑구 동일로 932,127.0775414,37.61382905
23310463,삼선교점,성북구,서울특별시 성북구 동소문로 10,127.0073203,37.58872396
