기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,id,구,총_유동인구_수,2020_총_유동인구_수_평균(상권코드),2019_총_유동인구_수_평균(상권코드),2018_총_유동인구_수_평균(상권코드)
2020,4,1000648,새말로18길,7,구로구,2824995,2802793,2964474,872426
2020,4,1000647,부일로1길,7,구로구,901340,875278,845590,205063
2020,4,1000646,부일로15길,7,구로구,1870190,1907537,2155505,224833
2020,4,1000645,부일로11길,7,구로구,2007854,2040124,2096675,180821
2020,4,1000644,디지털로32길,7,구로구,4094355,4007589,4316396,2453807
2020,4,1000643,디지털로32가길,7,구로구,3997946,3859849,3829723,2289437
2020,4,1000642,디지털로27길,7,구로구,4308502,4376137,4528277,1711603
2020,4,1000641,도림로6길,7,구로구,5326682,5362956,5403605,1600579
2020,4,1000640,도림로12길,7,구로구,5350308,5659334,5435300,1667287
2020,4,1000639,남부순환로97길,7,구로구,2221990,2257580,2344521,715064
2020,4,1000638,구로중앙로8길,7,구로구,5178051,4972224,5773900,2173852
2020,4,1000637,구로중앙로7길,7,구로구,4859317,4895759,4894668,1376042
2020,4,1000636,구로중앙로42길,7,구로구,2157240,2192852,2111677,524482
2020,4,1000635,구로중앙로34길,7,구로구,3494557,3524269,3773138,1522404
2020,4,1000634,구로중앙로28길,7,구로구,5067679,5121461,4992042,1797872
2020,4,1000633,구로중앙로19길,7,구로구,3468897,3514712,3339567,1149109
2020,4,1000632,구로동로8길,7,구로구,8192134,8342912,7933357,2387561
2020,4,1000631,구로동로7길,7,구로구,5509445,5203522,5168948,1551836
2020,4,1000630,구로동로42길,7,구로구,4137286,4463377,4565630,1354100
2020,4,1000629,구로동로41길,7,구로구,3716909,3926687,3549883,1090069
2020,4,1000628,구로동로38길,7,구로구,4206282,4490854,4120010,1303644
2020,4,1000627,구로동로28길,7,구로구,4527790,4428318,4183843,1511176
2020,4,1000626,구로동로15길,7,구로구,3603496,3411647,3297224,1084347
2020,4,1000625,공원로6가길,7,구로구,3641064,3650988,3741693,1170986
2020,4,1000624,고척로52길,7,구로구,3126776,3141010,3459264,585928
2020,4,1000623,고척로27다길,7,구로구,4098886,4151827,4051819,865170
2020,4,1000622,고척로27길,7,구로구,4565141,4623540,4389731,825704
2020,4,1000621,고척로21나길,7,구로구,3958305,4023532,3730206,574973
2020,4,1000620,경인로47길,7,구로구,3183784,3232939,3247897,1089374
2020,4,1000619,경인로35길,7,구로구,3358471,3397017,3590942,832566
2020,4,1000618,경인로31길,7,구로구,2920739,2977632,2969376,693203
2020,4,1000617,경인로15길,7,구로구,3106228,3169763,2833405,532389
2020,4,1000616,개봉로3길,7,구로구,2569057,2550563,2285520,936912
2020,4,1000615,개봉로2길,7,구로구,2905161,2885649,2859669,1209894
2020,4,1000614,개봉로23가길,7,구로구,2603802,2651864,2843708,909722
2020,4,1000613,개봉로20길,7,구로구,2682223,2771956,2928870,794725
2020,4,1000612,개봉로1길,7,구로구,1646437,1688233,1670989,614305
2020,4,1000611,개봉로17다길,7,구로구,3921366,4038385,3656798,1039237
2020,4,1000610,개봉로17길,7,구로구,3363555,3478379,3325769,885141
2020,4,1000609,개봉로11길,7,구로구,3781437,3827124,3278760,1144429
2020,4,1000608,화곡로64길,4,강서구,3906948,4011488,3797777,1606165
2020,4,1000607,화곡로59길,4,강서구,2476923,2554492,2662715,1678567
2020,4,1000606,화곡로44나길,4,강서구,4653661,4443771,4560972,1557143
2020,4,1000605,화곡로31길,4,강서구,5930292,6033320,6235089,2472869
2020,4,1000604,화곡로20길,4,강서구,5716610,5937807,5532620,1226613
2020,4,1000603,화곡로13길,4,강서구,4279831,4491426,4043789,915596
2020,4,1000602,초원로16길,4,강서구,4090596,4154394,4408816,1071416
2020,4,1000601,초록마을로8길,4,강서구,6411247,6507519,5927904,1006528
2020,4,1000600,초록마을로3길,4,강서구,5252999,5126561,4669043,1004309
2020,4,1000599,월정로20길,4,강서구,8722162,8356738,7100820,1601370
2020,4,1000598,우장산로6길,4,강서구,4769469,4474916,3754250,1072819
2020,4,1000597,양천로73가길,4,강서구,4839576,4846017,4765369,1395751
2020,4,1000596,양천로71길,4,강서구,4541819,4511512,4344404,1260040
2020,4,1000595,양천로49길,4,강서구,1036378,1047373,1080409,427234
2020,4,1000594,양천로26길,4,강서구,1770963,1801070,1803965,304838
2020,4,1000593,양천로24길,4,강서구,4400354,4568071,4221550,1012674
2020,4,1000592,양천로24가길,4,강서구,4239239,4405401,3983706,1123005
2020,4,1000591,양천로14길,4,강서구,4314471,4531363,4473392,931929
2020,4,1000590,방화대로6라길,4,강서구,1505933,1547283,1734491,413314
2020,4,1000589,방화대로21길,4,강서구,2877757,2815949,2800417,816645
2020,4,1000588,등촌로5길,4,강서구,4794172,4964577,4820470,1109079
2020,4,1000587,등촌로55길,4,강서구,3276478,3324875,3086890,889659
2020,4,1000586,등촌로51길,4,강서구,3682754,3732054,3529631,842698
2020,4,1000585,등촌로39길,4,강서구,3406068,3342775,3334519,600583
2020,4,1000584,등촌로13길,4,강서구,4933258,5167157,4789026,1037151
2020,4,1000583,남부순환로11길,4,강서구,2829493,2905223,2971855,701077
2020,4,1000582,까치산로4길,4,강서구,7660411,7797080,7368438,1565205
2020,4,1000581,국회대로7길,4,강서구,4848501,4941646,5354101,1160902
2020,4,1000580,공항대로8길,4,강서구,3019120,3108611,3268185,1028128
2020,4,1000579,공항대로61길,4,강서구,4698401,4696370,4362353,1596441
2020,4,1000578,공항대로59다길,4,강서구,5855448,5887286,5713812,2119116
2020,4,1000577,공항대로59길,4,강서구,4885868,4848546,4316759,1368411
2020,4,1000576,공항대로55길,4,강서구,3502725,3535310,3067873,652538
2020,4,1000575,공항대로42길,4,강서구,2425810,2682302,2870168,1207961
2020,4,1000574,공항대로38길,4,강서구,1879076,2032700,2342344,1284498
2020,4,1000573,곰달래로60길,4,강서구,4181349,4365757,4495259,1160181
2020,4,1000572,곰달래로53길,4,강서구,4453600,4569909,4202129,769354
2020,4,1000571,곰달래로47길,4,강서구,5045065,5058660,4882434,934053
2020,4,1000570,곰달래로31길,4,강서구,6102253,6020187,6405751,2098063
2020,4,1000569,곰달래로25길,4,강서구,8186392,8145803,8894227,3237780
2020,4,1000568,개화동로25길,4,강서구,3192625,3299034,3555495,649902
2020,4,1000567,개화동로23길,4,강서구,4119125,4263959,4553384,841902
2020,4,1000566,강서로8길,4,강서구,9073960,8806738,9767633,3598082
2020,4,1000565,강서로5라길,4,강서구,4973894,4888533,5504902,1387351
2020,4,1000564,강서로5나길,4,강서구,9977873,9529956,8467567,2313752
2020,4,1000563,강서로5가길,4,강서구,11500673,10977701,10780526,3563921
2020,4,1000562,강서로47라길,4,강서구,4522118,4514047,4392466,1128385
2020,4,1000561,강서로47길,4,강서구,5191210,5142344,4860391,1098638
2020,4,1000560,강서로45다길,4,강서구,4769472,4850382,4739556,1444566
2020,4,1000559,강서로45길,4,강서구,3370394,3463177,3386309,1040399
2020,4,1000558,강서로35길,4,강서구,5117395,5163718,5065050,1959798
2020,4,1000557,강서로29길,4,강서구,7356549,7445746,7161661,2096701
2020,4,1000556,강서로18길,4,강서구,9156827,9135179,8480630,1929682
2020,4,1000555,강서로17가길,4,강서구,6947681,7085544,6808899,1631272
2020,4,1000554,강서로15길,4,강서구,14333663,14056678,12976600,3363577
2020,4,1000553,가로공원로80길,4,강서구,5956405,6075936,5901122,966472
2020,4,1000552,가로공원로76가길,4,강서구,6928381,7189050,6908252,1448702
2020,4,1000551,화곡로4길,19,양천구,2144889,2224260,2300968,487968
2020,4,1000550,화곡로3길,19,양천구,1456143,1522882,1563936,262298
2020,4,1000549,지양로7길,19,양천구,1874821,2049102,2099647,345283
2020,4,1000548,중앙로55길,19,양천구,5126556,5093516,5299789,1168010
2020,4,1000547,중앙로51길,19,양천구,5554445,5620037,5561613,878860
2020,4,1000546,중앙로47길,19,양천구,4492555,4579778,4351665,976176
2020,4,1000545,중앙로45길,19,양천구,5136710,5147299,4861337,983614
2020,4,1000544,중앙로36길,19,양천구,2855807,2930688,2916400,1170608
2020,4,1000543,중앙로32길,19,양천구,2801554,2859202,2891307,968191
2020,4,1000542,중앙로25길,19,양천구,3253512,3338654,3162007,711416
2020,4,1000541,은행정로7길,19,양천구,5147494,5371912,5517017,1600613
2020,4,1000540,은행정로5길,19,양천구,3239207,3326901,3441371,1215743
2020,4,1000539,오목로5길,19,양천구,5256972,5423422,5710377,1049240
2020,4,1000538,오목로3길,19,양천구,4877157,5051797,4981851,882786
2020,4,1000537,오목로30길,19,양천구,6136203,6536536,6417668,1381494
2020,4,1000536,오목로23길,19,양천구,6037865,6099584,5980169,1577803
2020,4,1000535,신월로20길,19,양천구,4264075,4199720,3888905,846359
2020,4,1000534,신월로15길,19,양천구,5287406,5301302,5254280,1232923
2020,4,1000533,신목로6길,19,양천구,5129831,5220218,4856165,1592165
2020,4,1000532,신목로5길,19,양천구,3202784,3212669,2950415,867190
2020,4,1000531,신목로2길,19,양천구,3995147,4032053,3777148,1120404
2020,4,1000530,목동중앙서로8가길,19,양천구,3339989,3387282,3296683,965086
2020,4,1000529,목동중앙서로7길,19,양천구,6061973,6143787,5443919,1241569
2020,4,1000528,목동중앙북로8길,19,양천구,4664450,4590828,4473391,1348868
2020,4,1000527,목동중앙북로16길,19,양천구,3825423,4053145,3935783,854945
2020,4,1000526,목동중앙본로7길,19,양천구,7332927,7383573,7260671,1453997
2020,4,1000525,목동중앙로3길,19,양천구,5592911,5634654,5268098,1035037
2020,4,1000524,목동중앙로13나길,19,양천구,660691,689028,720821,177693
2020,4,1000523,목동중앙남로3가길,19,양천구,6096747,6215435,5977927,1099701
2020,4,1000522,목동로9길,19,양천구,4380848,4574433,4947554,1931796
2020,4,1000521,목동로19길,19,양천구,4962854,5161379,5404345,1960559
2020,4,1000520,목동동로8길,19,양천구,1975137,1945192,1806585,513179
2020,4,1000519,목동동로12길,19,양천구,4628551,4783703,4816484,1981100
2020,4,1000518,목동남로4길,19,양천구,1913451,1964571,1850632,478298
2020,4,1000517,남부순환로88길,19,양천구,1576771,1579894,1542112,334730
2020,4,1000516,남부순환로79길,19,양천구,2982769,3013136,2964071,841740
2020,4,1000515,남부순환로70길,19,양천구,3126961,3270439,3272994,620027
2020,4,1000514,남부순환로58길,19,양천구,2874221,2901708,2960988,577872
2020,4,1000513,남부순환로40길,19,양천구,2917387,3010327,3040021,468032
2020,4,1000512,남부순환로33길,19,양천구,3504532,3838889,3641859,784798
2020,4,1000511,곰달래로5길,19,양천구,4359702,4471925,4448578,972343
2020,4,1000510,곰달래로3길,19,양천구,4399854,4464667,4407517,950153
2020,4,1000509,곰달래로2길,19,양천구,3185480,3205210,3142500,609889
2020,4,1000508,곰달래로10길,19,양천구,5776597,5782099,5543843,1200787
2020,4,1000507,가로공원로58길,19,양천구,2222117,2269033,2295774,266370
2020,4,1000506,효창원로93길,21,용산구,6283263,6538835,6369965,1983829
2020,4,1000505,토정로37길,13,마포구,5968546,6084590,5461237,2524007
2020,4,1000504,월드컵로8길,13,마포구,4830583,5065662,5393603,2700455
2020,4,1000503,월드컵로7길,13,마포구,4796486,5136428,5549813,2201341
2020,4,1000502,월드컵로36길,13,마포구,4935076,5022915,5024860,1129384
2020,4,1000501,월드컵로25길,13,마포구,6985640,6951736,6474237,1844473
2020,4,1000500,월드컵로19길,13,마포구,5573824,5879445,5701875,2070886
2020,4,1000499,월드컵로16길,13,마포구,5734551,6060779,5629064,2015824
2020,4,1000498,월드컵로11길,13,마포구,5808902,6004342,6166195,2243618
2020,4,1000497,월드컵로10길,13,마포구,5489179,5760541,5743582,2338776
2020,4,1000496,와우산로3길,13,마포구,2872856,3043503,3338766,2229347
2020,4,1000495,와우산로29길,13,마포구,3540869,3659921,4127425,2316585
2020,4,1000494,와우산로29가길,13,마포구,3152041,3194264,3601838,2433774
2020,4,1000493,양화진길,13,마포구,2582272,2682905,3059887,2017066
2020,4,1000492,양화로1길,13,마포구,3818566,4004351,4191810,1764323
2020,4,1000491,양화로11길,13,마포구,4304979,4441701,4842930,2817638
2020,4,1000490,신촌로30길,13,마포구,4043306,4238729,4136990,1826457
2020,4,1000489,신촌로28가길,13,마포구,3939565,4118682,3979454,1786254
2020,4,1000488,신촌로12길,13,마포구,5037652,5291997,6044323,4031079
2020,4,1000487,숭문길,13,마포구,4096895,4006744,4163521,1564391
2020,4,1000486,숭문8길,13,마포구,3856778,3813845,3784678,1155646
2020,4,1000485,성지3길,13,마포구,2463210,2508948,2859385,1936489
2020,4,1000484,성산로4길,13,마포구,5304629,5305234,5257280,1309440
2020,4,1000483,성미산로32길,13,마포구,4463360,4621986,4525313,2069139
2020,4,1000482,성미산로1길,13,마포구,6195832,6488706,6160372,1699297
2020,4,1000481,성미산로11길,13,마포구,4233332,4257430,4116556,1533456
2020,4,1000480,백범로16길,13,마포구,6049523,6084536,6091404,2379600
2020,4,1000479,방울내로9안길,13,마포구,5810942,5936944,5864899,1466940
2020,4,1000478,모래내로7길,13,마포구,3668409,3834361,3838683,1018858
2020,4,1000477,매봉산로2길,13,마포구,2180691,2277135,2289733,832531
2020,4,1000476,망원로2길,13,마포구,6804908,6587538,6508246,1895879
2020,4,1000475,망원로11길,13,마포구,6126002,6518585,6362097,1863378
2020,4,1000474,만리재옛길,13,마포구,6679648,7033990,7145397,2299734
2020,4,1000473,마포대로4길,13,마포구,4514886,4530543,4352168,2435878
2020,4,1000472,마포대로20길,13,마포구,4590816,4866327,5130279,1866802
2020,4,1000471,마포대로12길,13,마포구,5116591,5317007,5470004,2346916
2020,4,1000470,동교로38길,13,마포구,5256024,5436230,5846147,2788530
2020,4,1000469,동교로27길,13,마포구,5916709,6218519,6517230,3465752
2020,4,1000468,동교로25길,13,마포구,4468605,4544451,4686233,2594853
2020,4,1000467,동교로19길,13,마포구,4399707,4518982,4489503,2130463
2020,4,1000466,동교로17길,13,마포구,5019184,5235451,5298233,2395877
2020,4,1000465,독막로8길,13,마포구,2731763,2869037,3340681,2214459
2020,4,1000464,독막로32길,13,마포구,5780110,5873146,5726453,2206847
2020,4,1000463,독막로22길,13,마포구,2736062,2802201,2765337,1003229
2020,4,1000462,도화길,13,마포구,5197919,5223859,5379217,3699082
2020,4,1000461,도화4길,13,마포구,5437129,5469284,5616977,2977605
2020,4,1000460,대흥로28길,13,마포구,4177273,4337937,4418791,2122029
2020,4,1000459,대흥로21길,13,마포구,6203940,6577842,7386734,6330875
2020,4,1000458,광성로6길,13,마포구,4306071,4316536,4329181,1827388
2020,4,1000457,홍제내길,14,서대문구,2701385,2448569,2478223,658592
2020,4,1000456,홍연길,14,서대문구,3441562,3636708,3962181,837641
2020,4,1000455,통일로39길,14,서대문구,3901192,4039724,4623614,1656227
2020,4,1000454,통일로37길,14,서대문구,4586010,4941722,5273064,1755633
2020,4,1000453,통일로11길,14,서대문구,2613182,2569410,2409833,1002180
2020,4,1000452,충정로6길,14,서대문구,3012783,3128965,3550752,2495515
2020,4,1000451,충정로4길,14,서대문구,10794810,9906672,10024506,6277494
2020,4,1000450,증가로6길,14,서대문구,5525600,5796820,5956587,1740570
2020,4,1000449,증가로23나길,14,서대문구,9302855,9494430,9358911,2332695
2020,4,1000448,증가로20가길,14,서대문구,7554904,7633435,7265638,1468414
2020,4,1000447,증가로10길,14,서대문구,5489697,5684796,5881053,1803323
2020,4,1000446,응암로1길,14,서대문구,6060539,6157372,6094637,1582662
2020,4,1000445,연희로10길,14,서대문구,2444948,2500464,2597076,1202692
2020,4,1000444,신촌로37길,14,서대문구,17021456,15719881,15377413,8326237
2020,4,1000443,수색로8길,14,서대문구,2997477,3247462,3339321,911239
2020,4,1000442,세무서길,14,서대문구,5269211,5421604,5528983,1906469
2020,4,1000441,세무서2길,14,서대문구,4738119,4945789,4575788,1295404
2020,4,1000440,세검정로1길,14,서대문구,4636252,4635782,4813615,1665896
2020,4,1000439,북아현로4길,14,서대문구,18543225,17180764,16616647,8931435
2020,4,1000438,모래내로15길,14,서대문구,4300716,4501205,4357674,1325169
2020,4,1000437,명지대길,14,서대문구,5673946,5713704,5769950,1625501
2020,4,1000436,독립문로8길,14,서대문구,6085655,6074434,6182094,2055521
2020,4,1000435,가재울로6길,14,서대문구,4316099,4583841,4879416,1417027
2020,4,1000434,통일로92길,14,서대문구,6296339,6340546,6349853,1806039
2020,4,1000433,통일로87길,14,서대문구,7413980,7502037,7451579,2173438
2020,4,1000432,통일로78길,14,서대문구,4709860,4830986,4514435,1472448
2020,4,1000431,통일로69길,14,서대문구,6162535,6332443,6510168,2567609
2020,4,1000430,진흥로1길,14,서대문구,9473561,9324559,8683072,2409513
2020,4,1000429,진흥로12길,14,서대문구,7080094,7322027,7776141,2678753
