,cafe_nm,gu_cd,gu_x,dong_cd,dong,gibun,road_x,lng,lat,year,bus_cnt,HubName,HubDist,cafe_cd,pop,pop_avg,gu_num,gu,apt_name,size,trade_year,month,day,trade,floor,byear,sizetrade,average_sizetrade
761,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1338-11,서울특별시 서초구 강남대로51길,127.0302441,37.49127685,2018,5,강남역,127.3974083,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
762,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2018,0,선릉역,459.1161841,1,1778436,2275593,1,강남구,개포우성1,127,201801,1,1,265000,11,1983,2086.614173,1929.110361
763,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1306-2,서울특별시 서초구 강남대로,127.0257958,37.50030487,2018,11,신논현역,895.6557409,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
765,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 234-25,서울특별시 강남구 봉은사로,127.0346447,37.50783825,2018,4,언주역,179.9599297,1,1386987,2002405,1,강남구,e-편한세상,129,201803,3,30,88700,1,2005,687.5968992,1199.528213
766,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 34-21,서울특별시 강남구 논현로,127.0295177,37.51595077,2018,3,학동역,270.6598927,1,1386987,2002405,1,강남구,e-편한세상,129,201803,3,30,88700,1,2005,687.5968992,1199.528213
767,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 735-32,서울특별시 강남구 테헤란로20길,127.0341242,37.49907574,2018,1,동오역,128.702901,1,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
768,커피빈코리아방배역점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 909-8,서울특별시 서초구 효령로,126.9969256,37.48145648,2018,9,방배역,20.71341878,1,1405194,1765567,1,서초구,SK리더스뷰(파스텔시티),84,201802,2,12,94000,15,2006,1119.047619,1130.640017
770,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1328-3,서울특별시 서초구 강남대로,127.0281972,37.49564817,2018,9,강남역,427.6220361,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
771,커피빈코리아역삼점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 668-17,서울특별시 강남구 논현로,127.0365025,37.50233896,2018,2,동오역,346.3479421,1,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
772,커피빈코리아테헤란로비,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085,2018,2,선릉역,294.9059666,1,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
773,커피빈코리아테헤란로하이,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2018,0,선릉역,459.1161841,1,1778436,2275593,1,강남구,개포우성1,127,201801,1,1,265000,11,1983,2086.614173,1929.110361
774,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 77-11,서울특별시 강남구 영동대로,127.0594668,37.51455313,2018,4,봉은사역,335.7638057,1,2836411,1542360,1,강남구,LG선릉에클라트(A),36,201802,2,10,36000,4,2003,1000,1773.421078
775,커피빈코리아압구정에스점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.0368931,37.52827446,2018,2,압구정로데오역,407.8125626,1,1943382,1819852,1,강남구,Ruden House,84,201803,3,12,79000,1,2007,940.4761905,1089.923219
776,커피빈코리아올림픽공원,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.1157765,37.52034939,2018,2,한성백제역,486.0441626,1,2698844,1780476,1,송파구,AQUADCASAS,59,201810,10,6,44000,3,2004,745.7627119,1060.671256
777,커피빈코리아논현동팍스타워,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618,2018,2,언주역,471.5877598,1,1386987,2002405,1,강남구,e-편한세상,129,201803,3,30,88700,1,2005,687.5968992,1199.528213
778,커피빈삼성로점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 120-13,서울특별시 강남구 삼성로,127.054131,37.51069906,2018,2,중앙역,506.7923043,1,2836411,1542360,1,강남구,LG선릉에클라트(A),36,201802,2,10,36000,4,2003,1000,1773.421078
780,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-31,서울특별시 서초구 서초대로73길,127.025717,37.49853815,2018,5,강남역,815.9203215,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
781,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.0432328,37.48187659,2018,3,매봉역,645.8089635,1,1164530,1288201,1,강남구,SK허브프리모,63,201802,2,19,61700,19,2006,979.3650794,1478.389307
782,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.0274056,37.52441229,2018,1,압구정역,126.1233222,1,1943382,1819852,1,강남구,Ruden House,84,201803,3,12,79000,1,2007,940.4761905,1089.923219
783,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 530-4,서울특별시 강남구 압구정로12길,127.0223259,37.52355039,2018,2,신사역,536.5807655,1,1943382,1819852,1,강남구,Ruden House,84,201803,3,12,79000,1,2007,940.4761905,1089.923219
784,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 705-1,서울특별시 강남구 테헤란로,127.0472097,37.5043811,2018,0,선릉역,172.5806015,1,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
785,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로,126.9872107,37.50173741,2018,1,구반포역,90.14244523,1,2446508,1576875,1,서초구,APELBAUM,180,201808,8,10,148500,2,2005,825,2178.668139
786,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 92-12,서울특별시 강남구 도산대로67길,127.0444085,37.52448802,2018,3,압구정로데오역,616.085004,1,1202416,1480536,1,강남구,강변상지리츠빌,171,201801,1,9,230000,4,2001,1345.02924,1690.052161
787,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1572-7,서울특별시 서초구 서초대로,127.0123549,37.49295779,2018,2,서초역,401.7641711,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
788,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 101-24,서울특별시 강남구 선릉로,127.039458,37.52147439,2018,2,압구정로데오역,898.7810278,1,1386987,2002405,1,강남구,e-편한세상,129,201803,3,30,88700,1,2005,687.5968992,1199.528213
789,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.0327819,37.52334815,2018,2,압구정역,394.726608,1,1943382,1819852,1,강남구,Ruden House,84,201803,3,12,79000,1,2007,940.4761905,1089.923219
790,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 181-3,서울특별시 송파구 올림픽로,127.0816764,37.51141201,2018,0,종합운동장역,652.7163808,1,2768448,2816561,1,송파구,갤러리아팰리스,176,201801,1,4,161000,7,2005,914.7727273,1920.396177
791,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884,2018,4,신논현역,815.8494655,1,2446508,1576875,1,서초구,APELBAUM,180,201808,8,10,148500,2,2005,825,2178.668139
792,커피빈코리아현대자동차강남오토스퀘어점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 831-21,서울특별시 강남구 강남대로,127.0299591,37.4940768,2018,7,강남역,201.9765948,1,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
793,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.0369742,37.52372481,2018,1,압구정로데오역,739.4646231,1,1943382,1819852,1,강남구,Ruden House,84,201803,3,12,79000,1,2007,940.4761905,1089.923219
794,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 88-9,서울특별시 강남구 학동로,127.0320341,37.5146739,2018,0,학동역,47.88920898,1,1386987,2002405,1,강남구,e-편한세상,129,201803,3,30,88700,1,2005,687.5968992,1199.528213
795,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992826,37.4895311,2018,4,내방역,159.3613754,1,1405194,1765567,1,서초구,SK리더스뷰(파스텔시티),84,201802,2,12,94000,15,2006,1119.047619,1130.640017
796,커피빈코리아대치포스코,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2018,0,한티역,721.5613646,1,1778436,2275593,1,강남구,개포우성1,127,201801,1,1,265000,11,1983,2086.614173,1929.110361
798,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 814-5,서울특별시 강남구 강남대로,127.0260445,37.50205497,2018,14,신논현역,736.1279633,1,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
799,커피빈코리아국기원사거,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149,37.49614015,2018,0,강남역,438.1325497,1,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
800,커피빈코리아선릉로86,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2018,3,선릉역,192.24023,1,1778436,2275593,1,강남구,개포우성1,127,201801,1,1,265000,11,1983,2086.614173,1929.110361
801,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 88,서울특별시 강남구 선릉로158길,127.0408215,37.52542307,2018,1,압구정로데오역,447.9203285,1,1202416,1480536,1,강남구,강변상지리츠빌,171,201801,1,9,230000,4,2001,1345.02924,1690.052161
802,커피빈코리아트레이드타,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로,127.0610126,37.51034849,2018,2,봉은사역,529.8211609,1,2836411,1542360,1,강남구,LG선릉에클라트(A),36,201802,2,10,36000,4,2003,1000,1773.421078
804,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 650-9,서울특별시 강남구 논현로,127.0349403,37.50684049,2018,4,언주역,159.9714459,1,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
805,커피빈코리아압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2018,1,압구정로데오역,421.0059069,1,1943382,1819852,1,강남구,Ruden House,84,201803,3,12,79000,1,2007,940.4761905,1089.923219
806,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 242-9,서울특별시 송파구 석촌호수로,127.0900046,37.50743072,2018,4,잠실새내역,462.344364,1,2768448,2816561,1,송파구,갤러리아팰리스,176,201801,1,4,161000,7,2005,914.7727273,1920.396177
807,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1685-8,서울특별시 서초구 서초중앙로24길,127.0163934,37.49544236,2018,3,교대역,106.6123968,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
808,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 653,서울특별시 강남구 남부순환로,127.057935,37.49241999,2018,1,도곡역,326.3090267,1,1778436,2275593,1,강남구,개포우성1,127,201801,1,1,265000,11,1983,2086.614173,1929.110361
809,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 418,서울특별시 강남구 논현로38길,127.0450402,37.48556754,2018,7,매봉역,216.0275989,1,1164530,1288201,1,강남구,SK허브프리모,63,201802,2,19,61700,19,2006,979.3650794,1478.389307
810,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2018,0,한티역,721.5613646,1,1778436,2275593,1,강남구,개포우성1,127,201801,1,1,265000,11,1983,2086.614173,1929.110361
812,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618,2018,2,언주역,471.5877598,1,1386987,2002405,1,강남구,e-편한세상,129,201803,3,30,88700,1,2005,687.5968992,1199.528213
814,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 108-12,서울특별시 강남구 봉은사로103길,127.0617574,37.51500386,2018,2,봉은사역,134.7495163,1,2836411,1542360,1,강남구,LG선릉에클라트(A),36,201802,2,10,36000,4,2003,1000,1773.421078
815,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2018,3,선릉역,192.24023,1,1778436,2275593,1,강남구,개포우성1,127,201801,1,1,265000,11,1983,2086.614173,1929.110361
816,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1320-10,서울특별시 서초구 서초대로74길,127.0268953,37.49662862,2018,7,강남역,581.9890295,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
817,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 820-9,서울특별시 강남구 강남대로,127.0276118,37.49893221,2018,4,강남역,779.3972099,1,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
818,커피빈남부터미널점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1602-5,서울특별시 서초구 서초중앙로,127.0155622,37.48553283,2018,4,남부터미널역,125.0873979,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
819,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468,2018,9,신논현역,927.6367904,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
820,커피빈코리아수유역점,11305,강북구,1130510200,번동,서울특별시 강북구 번동 418-3,서울특별시 강북구 도봉로,127.0270285,37.63867041,2018,6,수유역,541.47927,1,2975307,2258422,0,강북구,기산그린,59,201801,1,8,24200,2,2000,410.1694915,516.0534501
821,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로,127.0323214,37.48715803,2018,5,양재역,279.75868,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
822,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159,2018,12,신논현역,794.0852227,1,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
